,greek_id,english_word,sent_id,greek_word,alignments,gloss,100893068`,prompt,sequence,100893067,says
5735,100897501,by,319,λόγον,,,,,,,
5736,100897502,Astyages,319,.,,,,,,,
5737,100897503,she,320,ἣ,,,,,,,
5738,100897504,But,320,δὲ,,,,,,,
5739,100897507,says,320,λέγει,,,,,,,
5740,100897505,to,320,πρὸς,,,,,,,
5741,100897506,him,320,αὐτὸν,,,,,,,
5742,100897509,Now,320,νῦν,,,,,,,
5743,100897510,what,320,ὦν,,,,,,,
5744,100897511,is,320,τί,,,,,,,
5745,100897512,you,320,σοὶ,,,,,,,
5746,100897513,have,320,ἐν,,,,,,,
5747,100897514,in,320,νόῳ,,,,,,,
5748,100897515,mind,320,ἐστὶ,,,,,,,
5749,100897516,to,320,ποιέειν,,,,,,,
5750,100897516,do,320,ποιέειν,,,,,,,
5751,100897553,many,322,πολλῶν,,,,,,,
5752,100897555,reasons,322,εἵνεκα,,,,,,,
5753,100897554,however,322,δὲ,,,,,,,
5754,100897556,not,322,οὐ,,,,,,,
5755,100897557,kill,322,φονεύσω,,,,,,,
5756,100897558,him,322,μιν,,,,,,,
5757,100897560,and,322,καὶ,,,,,,,
5758,100897561,first,322,ὅτι,,,,,,,
5759,100897570,second,322,ὅτι,,,,,,,
5760,100897562,he,322,αὐτῷ,,,,,,,
5761,100897563,to me,322,μοι,,,,,,,
5762,100897564,related,322,συγγενής,,,,,,,
5763,100897565,is,322,ἐστὶ,,,,,,,
5764,100897566,a,322,ὁ,,,,,,,
5765,100897567,child,322,παῖς,,,,,,,
5766,100897571,Astyages,322,Ἀστυάγης,,,,,,,
5767,100897572,indeed,322,μὲν,,,,,,,
5768,100897573,is,322,ἐστὶ,,,,,,,
5769,100897574,old,322,γέρων,,,,,,,
5770,100897575,and,322,καὶ,,,,,,,
5771,100897576,childless,322,ἅπαις,,,,,,,
5772,100897577,in,322,ἔρσενος,,,,,,,
5773,100897578,offspring,322,γόνου,,,,,,,
5774,100897581,And,323,δ’,,,,,,,
5775,100897580,if,323,εἰ,,,,,,,
5776,100897594,now,323,νῦν,,,,,,,
5777,100897582,that,323,ἐθελήσει,,,,,,,
5778,100897583,this,323,τούτου,,,,,,,
5779,100897584,man,323,τελευτήσαντος,,,,,,,
5780,100897585,has died,323,ἐς,,,,,,,
5781,100897591,the tyranny,323,τυραννίς,,,,,,,
5782,100897589,is to ascend,323,ἀναβῆναι,,,,,,,
5783,100897586,to,323,τὴν,,,,,,,
5784,100897587,this,323,θυγατέρα,,,,,,,
5785,100897588,daughter,323,ταύτην,,,,,,,
5786,100897590,she,323,ἡ,,,,,,,
5787,100897593,who,323,τῆς,,,,,,,
5788,100897594,is now,323,νῦν,,,,,,,
5789,100897597,killing,323,κτείνει,,,,,,,
5790,100897596,my,323,υἱὸν,,,,,,,
5791,100897595,son,323,τὸν,,,,,,,
5792,100897598,on,323,δι’,,,,,,,
5793,100897599,my,323,ἐμεῦ,,,,,,,
5794,100897601,what,323,ἄλλο,,,,,,,
5795,100897602,other,323,τι,,,,,,,
5796,100897608,danger,323,κινδύνων,,,,,,,
5797,100897610,greater,323,μέγιστος,,,,,,,
5798,100897605,than,323,τὸ,,,,,,,
5799,100897606,this,323,ἐνθεῦτεν,,,,,,,
5800,100897604,is left,323,λείπεται,,,,,,,
5801,100897607,for,323,ἐμοὶ,,,,,,,
5802,100897607,me,323,ἐμοὶ,,,,,,,
5803,100897606,from here on,323,ἐνθεῦτεν,,,,,,,
5804,100897625,However,324,μέντοι,,,,,,,
5805,100897616,for the sake of,324,εἵνεκα,,,,,,,
5806,100897615,safety,324,ἀσφαλέος,,,,,,,
5807,100897635,my,324,ἐμῶν,,,,,,,
5808,100897618,must,324,δεῖ,,,,,,,
5809,100897619,this,324,τοῦτον,,,,,,,
5810,100897622,child,324,παῖδα,,,,,,,
5811,100897620,die,324,τελευτᾶν,,,,,,,
5812,100897624,is necessary,324,δεῖ,,,,,,,
5813,100897627,one,324,τινα,,,,,,,
5814,100897628,Astyages',324,Ἀστυάγεος,,,,,,,
5815,100897629,own,324,αὐτοῦ,,,,,,,
5816,100897630,murderer,324,φονέα,,,,,,,
5817,100897631,become,324,γενέσθαι,,,,,,,
5818,100897632,and,324,καὶ,,,,,,,
5819,100897633,not,324,μὴ,,,,,,,
5820,100897634,one,324,τῶν,,,,,,,
5821,100897635,mine,324,ἐμῶν,,,,,,,
5822,100897639,said,325,εἶπε,,,,,,,
5823,100897638,these,325,ταῦτα,,,,,,,
5824,100897638,things,325,ταῦτα,,,,,,,
5825,100897640,and,325,καὶ,,,,,,,
5826,100897641,immediately,325,αὐτίκα,,,,,,,
5827,100897643,sent,325,ἔπεμπε,,,,,,,
5828,100897642,a,325,ἄγγελον,,,,,,,
5829,100897642,messenger,325,ἄγγελον,,,,,,,
5830,100897644,to,325,ἐπὶ,,,,,,,
5831,100897645,Astyages',325,τῶν,,,,,,,
5832,100897646,herdsmen,325,βουκόλων,,,,,,,
5833,100897647,to,325,τῶν,,,,,,,
5834,100897649,the,325,τὸν,,,,,,,
5835,100897649,one,325,τὸν,,,,,,,
5836,100897650,knew,325,ἠπίστατο,,,,,,,
5837,100897650,how,325,ἠπίστατο,,,,,,,
5838,100897651,to,325,νομάς,,,,,,,
5839,100897651,tend,325,νομάς,,,,,,,
5840,100897653,the,325,ἐπιτηδεοτάτας,,,,,,,
5841,100897653,most,325,ἐπιτηδεοτάτας,,,,,,,
5842,100897653,suitable,325,ἐπιτηδεοτάτας,,,,,,,
5843,100897651,pastures,325,νομάς,,,,,,,
5844,100897652,and,325,τε,,,,,,,
5845,100897657,the,325,θηριωδέστατα,,,,,,,
5846,100897657,most,325,θηριωδέστατα,,,,,,,
5847,100897657,wild,325,θηριωδέστατα,,,,,,,
5848,100897656,mountains,325,ὄρεα,,,,,,,
5849,100897659,His,326,τῷ,,,,,,,
5850,100897660,name,326,οὔνομα,,,,,,,
5851,100897661,was,326,ἦν,,,,,,,
5852,100897662,Mithradates,326,Μιτραδάτης,,,,,,,
5853,100897664,lived,326,συνοίκεε,,,,,,,
5854,100897666,with,326,ἑωυτοῦ,,,,,,,
5855,100897667,a,326,συνδούλῃ,,,,,,,
5856,100897669,whose,326,οὔνομα,,,,,,,
5857,100897672,name,326,γυναικὶ,,,,,,,
5858,100897675,was,326,συνοίκεε,,,,,,,
5859,100897676,Kynō,326,Κυνὼ,,,,,,,
5860,100897677,in,326,κατὰ,,,,,,,
5861,100897678,the,326,τὴν,,,,,,,
5862,100897679,language,326,Ἑλλήνων,,,,,,,
5863,100897680,of,326,γλῶσσαν,,,,,,,
5864,100897682,the,326,κατὰ,,,,,,,
5865,100897683,but,326,δὲ,,,,,,,
5866,100897684,in,326,τὴν,,,,,,,
5867,100897685,the,326,Μηδικὴν,,,,,,,
5868,100897686,Median,326,Σπακώ,,,,,,,
5869,100897686,[language],326,Σπακώ,,,,,,,
5870,100897686,[it],326,Σπακώ,,,,,,,
5871,100897686,was,326,Σπακώ,,,,,,,
5872,100897686,Spako,326,Σπακώ,,,,,,,
5873,100897689,For,327,γὰρ,,,,,,,
5874,100897688,the,327,τὴν,,,,,,,
5875,100897693,Medes,327,Μῆδοι,,,,,,,
5876,100897691,call,327,καλέουσι,,,,,,,
5877,100897688,the,327,τὴν,,,,,,,
5878,100897690,dog,327,κύνα,,,,,,,
5879,100897692,spaka,327,σπάκα,,,,,,,
5880,100897695,The,328,αἱ,,,,,,,
5881,100897697,foothills,328,ὑπώρεαί,,,,,,,
5882,100897698,are,328,εἰσὶ,,,,,,,
5883,100897699,of,328,τῶν,,,,,,,
5884,100897700,the mountains,328,ὀρέων,,,,,,,
5885,100897702,where,328,ἔνθα,,,,,,,
5886,100897703,the,328,τὰς,,,,,,,
5887,100897704,pasturage,328,νομὰς,,,,,,,
5888,100897705,of,328,τῶν,,,,,,,
5889,100897706,the cattle,328,βοῶν,,,,,,,
5890,100897707,kept,328,εἶχε,,,,,,,
5891,100897708,this,328,οὗτος,,,,,,,
5892,100897709,very,328,δὴ,,,,,,,
5893,100897711,herdsman,328,βουκόλος,,,,,,,
5894,100897713,towards,328,πρὸς,,,,,,,
5895,100897714,the north,328,βορέω,,,,,,,
5896,100897716,wind,328,ἀνέμου,,,,,,,
5897,100897717,of,328,τῶν,,,,,,,
5898,100897718,the Agbatani,328,Ἀγβατάνων,,,,,,,
5899,100897720,towards,328,πρὸς,,,,,,,
5900,100897722,the Pontus,328,πόντου,,,,,,,
5901,100897724,of the Euxine,328,Εὐξείνου,,,,,,,
5902,100897728,For,329,γὰρ,,,,,,,
5903,100897726,this,329,ταύτῃ,,,,,,,
5904,100897727,part,329,μὲν,,,,,,,
5905,100897729,of,329,ἡ,,,,,,,
5906,100897730,Persian,329,Μηδικὴ,,,,,,,
5907,100897731,territory,329,χώρη,,,,,,,
5908,100897735,is,329,ἐστι,,,,,,,
5909,100897736,extremely,329,κάρτα,,,,,,,
5910,100897734,mountainous,329,ὀρεινή,,,,,,,
5911,100897738,high,329,ὑψηλή,,,,,,,
5912,100897737,and,329,καὶ,,,,,,,
5913,100897739,and,329,τε,,,,,,,
5914,100897740,thick,329,καὶ,,,,,,,
5915,100897742,with,329,συνηρεφής,,,,,,,
5916,100897741,woods,329,ἴδῃσι,,,,,,,
5917,100897732,toward,329,πρὸς,,,,,,,
5918,100897733,the,329,Σασπείρων,,,,,,,
5919,100897733,mountains,329,Σασπείρων,,,,,,,
5920,100897733,of,329,Σασπείρων,,,,,,,
5921,100897733,Saspeiros,329,Σασπείρων,,,,,,,
5922,100897745,but,329,δὲ,,,,,,,
5923,100897746,the,329,ἄλλη,,,,,,,
5924,100897747,rest,329,Μηδικὴ,,,,,,,
5925,100897744,of,329,ἡ,,,,,,,
5926,100897747,Persian,329,Μηδικὴ,,,,,,,
5927,100897748,territory,329,χώρη,,,,,,,
5928,100897749,is,329,ἐστὶ,,,,,,,
5929,100897750,entirely,329,πᾶσα,,,,,,,
5930,100897751,flat,329,ἄπεδος,,,,,,,
5931,100897753,when,330,ἐπεὶ,,,,,,,
5932,100897754,So,330,ὦν,,,,,,,
5933,100897755,the,330,ὁ,,,,,,,
5934,100897756,cowherd,330,βουκόλος,,,,,,,
5935,100897757,haste,330,σπουδῇ,,,,,,,
5936,100897758,great,330,πολλῇ,,,,,,,
5937,100897759,being called,330,καλεόμενος,,,,,,,
5938,100897760,arrived,330,ἀπίκετο,,,,,,,
5939,100897762,spoke,330,ἔλεγε,,,,,,,
5940,100897763,to,330,ὁ,,,,,,,
5941,100897764,Harpagus,330,Ἅρπαγος,,,,,,,
5942,100897765,these words,330,τάδε,,,,,,,
5943,100897768,commands,331,κελεύει,,,,,,,
5944,100897769,you,331,σε,,,,,,,
5945,100897770,Astyages,331,Ἀστυάγης,,,,,,,
5946,100897772,child,331,παιδίον,,,,,,,
5947,100897771,this,331,τὸ,,,,,,,
5948,100897773,it,331,τοῦτο,,,,,,,
5949,100897774,taking,331,λαβόντα,,,,,,,
5950,100897775,take,331,θεῖναι,,,,,,,
5951,100897776,away,331,ἐς,,,,,,,
5952,100897777,the,331,τὸ,,,,,,,
5953,100897778,most desolate,331,ἐρημότατον,,,,,,,
5954,100897779,of,331,τῶν,,,,,,,
5955,100897780,the mountains,331,ὀρέων,,,,,,,
5956,100897782,so that,331,ὅκως,,,,,,,
5957,100897783,it,331,ἂν,,,,,,,
5958,100897784,may be destroyed,331,τάχιστα,,,,,,,
5959,100897785,as quickly as possible,331,διαφθαρείη,,,,,,,
5960,100897787,And,332,καὶ,,,,,,,
5961,100897788,these things,332,τάδε,,,,,,,
5962,100897789,to you,332,τοὶ,,,,,,,
5963,100897790,commanded,332,ἐκέλευσε,,,,,,,
5964,100897791,to be said,332,εἰπεῖν,,,,,,,
5965,100897793,if,332,ἢν,,,,,,,
5966,100897794,not,332,μὴ,,,,,,,
5967,100897795,kill,332,ἀποκτείνῃς,,,,,,,
5968,100897796,him,332,αὐτὸ,,,,,,,
5969,100897797,but,332,ἀλλὰ,,,,,,,
5970,100897798,some,332,τεῷ,,,,,,,
5971,100897799,way,332,τρόπῳ,,,,,,,
5972,100897800,preserve,332,περιποιήσῃς,,,,,,,
5973,100897802,death,332,ὀλέθρῳ,,,,,,,
5974,100897803,of the,332,τῷ,,,,,,,
5975,100897804,worst kind,332,κακίστῳ,,,,,,,
5976,100897805,you,332,σε,,,,,,,
5977,100897806,befall,332,διαχρήσεσθαι,,,,,,,
5978,100897808,watch,333,ἐπορᾶν,,,,,,,
5979,100897809,have,333,δὲ,,,,,,,
5980,100897810,stationed,333,ἐκκείμενον,,,,,,,
5981,100897811,been,333,τέταγμαι,,,,,,,
5982,100897812,I,333,ἐγώ,,,,,,,
5983,100897815,these,334,ταῦτα,,,,,,,
5984,100897816,Having heard,334,ἀκούσας,,,,,,,
5985,100897817,the,334,ὁ,,,,,,,
5986,100897818,herdsman,334,βουκόλος,,,,,,,
5987,100897820,having picked up,334,ἀναλαβὼν,,,,,,,
5988,100897821,the,334,τὸ,,,,,,,
5989,100897822,child,334,παιδίον,,,,,,,
5990,100897823,went,334,ἤιε,,,,,,,
5991,100897825,same,334,αὐτὴν,,,,,,,
5992,100897826,way,334,ὀπίσω,,,,,,,
5993,100897827,back,334,ὁδὸν,,,,,,,
5994,100897829,arrived,334,ἀπικνέεται,,,,,,,
5995,100897830,at,334,ἐς,,,,,,,
5996,100897831,the,334,τὴν,,,,,,,
5997,100897832,villa,334,ἔπαυλιν,,,,,,,
5998,100897834,his,335,τῷ,,,,,,,
5999,100897835,But,335,δ’,,,,,,,
6000,100897836,then,335,ἄρα,,,,,,,
6001,100897837,even,335,καὶ,,,,,,,
6002,100897838,his,335,αὐτῷ,,,,,,,
6003,100897839,wife,335,ἡ,,,,,,,
6004,100897840,wife,335,γυνή,,,,,,,
6005,100897842,all,335,ἐπίτεξ,,,,,,,
6006,100897843,being,335,ἐοῦσα,,,,,,,
6007,100897844,all,335,πᾶσαν,,,,,,,
6008,100897845,day,335,ἡμέρην,,,,,,,
6009,100897847,at that time,335,τότε,,,,,,,
6010,100897848,somehow,335,κως,,,,,,,
6011,100897849,by,335,κατὰ,,,,,,,
6012,100897850,divine,335,δαίμονα,,,,,,,
6013,100897851,gave birth,335,τίκτει,,,,,,,
6014,100897852,was away,335,οἰχομένου,,,,,,,
6015,100897853,the,335,τοῦ,,,,,,,
6016,100897854,herdsman,335,βουκόλου,,,,,,,
6017,100897855,to,335,ἐς,,,,,,,
6018,100897856,city,335,πόλιν,,,,,,,
6019,100897858,were,336,ἦσαν,,,,,,,
6020,100897862,Both,336,ἀμφότεροι,,,,,,,
6021,100897860,in,336,ἐν,,,,,,,
6022,100897861,anxiety,336,φροντίδι,,,,,,,
6023,100897864,about,336,πέρι,,,,,,,
6024,100897863,each other,336,ἀλλήλων,,,,,,,
6025,100897867,one,336,μὲν,,,,,,,
6026,100897872,afraid,336,ἀρρωδέων,,,,,,,
6027,100897869,childbirth,336,τόκου,,,,,,,
6028,100897871,woman's,336,γυναικὸς,,,,,,,
6029,100897875,but,336,δὲ,,,,,,,
6030,100897876,woman,336,γυνὴ,,,,,,,
6031,100897882,Harpagos,336,Ἅρπαγος,,,,,,,
6032,100897879,not,336,οὐκ,,,,,,,
6033,100897880,accustomed,336,ἐωθὼς,,,,,,,
6034,100897883,summon,336,μεταπέμψαιτο,,,,,,,
6035,100897884,her,336,αὐτῆς,,,,,,,
6036,100897886,husband,336,ἄνδρα,,,,,,,
6037,100897889,And,337,δὲ,,,,,,,
6038,100897888,when,337,ἐπείτε,,,,,,,
6039,100897890,returned,337,ἀπονοστήσας,,,,,,,
6040,100897891,approached,337,ἐπέστη,,,,,,,
6041,100897893,she,337,οἷα,,,,,,,
6042,100897894,something,337,ἐξ,,,,,,,
6043,100897895,unexpected,337,ἀέλπτου,,,,,,,
6044,100897896,having seen,337,ἰδοῦσα,,,,,,,
6045,100897897,her,337,ἡ,,,,,,,
6046,100897898,her,337,γυνὴ,,,,,,,
6047,100897899,asked,337,εἴρετο,,,,,,,
6048,100897900,first,337,προτέρη,,,,,,,
6049,100897901,why,337,ὅ,,,,,,,
6050,100897902,that,337,τι,,,,,,,
6051,100897903,him,337,μιν,,,,,,,
6052,100897904,so,337,οὕτω,,,,,,,
6053,100897905,eagerly,337,προθύμως,,,,,,,
6054,100897906,Harpagus,337,Ἅρπαγος,,,,,,,
6055,100897907,had summoned,337,μετεπέμψατο,,,,,,,
6056,100897910,But,338,δὲ,,,,,,,
6057,100897909,he,338,ὁ,,,,,,,
6058,100897911,said,338,εἶπε,,,,,,,
6059,100897913,O,338,ὤ,,,,,,,
6060,100897914,woman,338,γύναι,,,,,,,
6061,100897920,having come,338,ἐλθὼν,,,,,,,
6062,100897918,into,338,ἐς,,,,,,,
6063,100897919,the city,338,πόλιν,,,,,,,
6064,100897916,I saw,338,εἶδόν,,,,,,,
6065,100897917,it,338,τε,,,,,,,
6066,100897921,and,338,καὶ,,,,,,,
6067,100897922,I heard,338,ἤκουσα,,,,,,,
6068,100897923,that,338,τὸ,,,,,,,
6069,100897927,I ought,338,ὄφελον,,,,,,,
6070,100897924,never,338,μή,,,,,,,
6071,100897926,to have seen,338,ἰδεῖν,,,,,,,
6072,100897925,it,338,-τε,,,,,,,
6073,100897928,nor,338,μή,,,,,,,
6074,100897930,ever,338,κοτὲ,,,,,,,
6075,100897931,to have become,338,γενέσθαι,,,,,,,
6076,100897932,subject,338,ἐς,,,,,,,
6077,100897933,to,338,δεσπότας,,,,,,,
6078,100897934,our,338,τοὺς,,,,,,,
6079,100897935,masters,338,ἡμετέρους,,,,,,,
6080,100897939,whole,339,πᾶς,,,,,,,
6081,100897937,house,339,οἶκος,,,,,,,
6082,100897940,of,339,Ἁρπάγου,,,,,,,
6083,100897940,Harpagus,339,Ἁρπάγου,,,,,,,
6084,100897938,was,339,μὲν,,,,,,,
6085,100897942,filled,339,κατείχετο,,,,,,,
6086,100897941,with,339,κλαυθμῷ,,,,,,,
6087,100897941,weeping,339,κλαυθμῷ,,,,,,,
6088,100897945,but,339,δὲ,,,,,,,
6089,100897944,I,339,ἐγὼ,,,,,,,
6090,100897946,struck,339,ἐκπλαγεὶς,,,,,,,
6091,100897946,with,339,ἐκπλαγεὶς,,,,,,,
6092,100897946,terror,339,ἐκπλαγεὶς,,,,,,,
6093,100897947,went,339,ἤια,,,,,,,
6094,100897948,inside,339,ἔσω,,,,,,,
6095,100897950,when,340,ὡς,,,,,,,
6096,100897951,And,340,δὲ,,,,,,,
6097,100897952,quickly,340,τάχιστα,,,,,,,
6098,100897953,entered,340,ἐσῆλθον,,,,,,,
6099,100897955,saw,340,ὁρέω,,,,,,,
6100,100897956,child,340,παιδίον,,,,,,,
6101,100897957,lying,340,προκείμενον,,,,,,,
6102,100897958,struck,340,ἀσπαῖρόν,,,,,,,
6103,100897961,crying,340,κραυγανόμενον,,,,,,,
6104,100897963,adorned,340,κεκοσμημένον,,,,,,,
6105,100897964,gold,340,χρυσῷ,,,,,,,
6106,100897967,garment,340,ἐσθῆτι,,,,,,,
6107,100897968,colorful,340,ποικίλῃ,,,,,,,
6108,100897972,When,341,ὡς,,,,,,,
6109,100897970,Harpagus,341,Ἅρπαγος,,,,,,,
6110,100897973,saw,341,εἶδέ,,,,,,,
6111,100897974,me,341,με,,,,,,,
6112,100897976,ordered,341,ἐκέλευε,,,,,,,
6113,100897974,me,341,με,,,,,,,
6114,100897979,take,341,ἀναλαβόντα,,,,,,,
6115,100897978,at once,341,ταχίστην,,,,,,,
6116,100897981,the child,341,παιδίον,,,,,,,
6117,100897982,go away,341,οἴχεσθαι,,,,,,,
6118,100897983,carrying,341,φέροντα,,,,,,,
6119,100897983,him,341,φέροντα,,,,,,,
6120,100897985,put,341,θεῖναι,,,,,,,
6121,100897985,down,341,θεῖναι,,,,,,,
6122,100897986,wherever,341,ἔνθα,,,,,,,
6123,100897990,the mountains,341,ὀρέων,,,,,,,
6124,100897987,most wild,341,θηριωδέστατον,,,,,,,
6125,100897992,saying,341,φὰς,,,,,,,
6126,100897993,Astyages,341,Ἀστυάγεα,,,,,,,
6127,100897997,had threatened,341,ἐπιθέμενόν,,,,,,,
6128,100897998,me,341,μοι,,,,,,,
6129,100897996,with these things,341,ταῦτα,,,,,,,
6130,100897992,threatening,341,φὰς,,,,,,,
6131,100897998,me,341,μοι,,,,,,,
6132,100898000,with many threats,341,πόλλ’,,,,,,,
6133,100897996,that I should not do them,341,ταῦτα,,,,,,,
6134,100898007,And,342,καὶ,,,,,,,
6135,100898008,I,342,ἐγὼ,,,,,,,
6136,100898009,having taken,342,ἀναλαβὼν,,,,,,,
6137,100898010,carried,342,ἔφερον,,,,,,,
6138,100898012,thinking,342,δοκέων,,,,,,,
6139,100898013,of,342,τῶν,,,,,,,
6140,100898014,someone,342,τινος,,,,,,,
6141,100898015,servants,342,οἰκετέων,,,,,,,
6142,100898016,was,342,εἶναι,,,,,,,
6143,100898019,For,343,γὰρ,,,,,,,
6144,100898022,believed,343,κατέδοξα,,,,,,,
6145,100898018,never,343,οὐ,,,,,,,
6146,100898020,have,343,ἂν,,,,,,,
6147,100898021,believed,343,κοτὲ,,,,,,,
6148,100898023,from,343,ἔνθεν,,,,,,,
6149,100898025,was,343,ἦν,,,,,,,
6150,100898024,there,343,γε,,,,,,,
6151,100898027,amazed,344,ἐθάμβεον,,,,,,,
6152,100898028,at,344,δὲ,,,,,,,
6153,100898029,mountain,344,ὁρέων,,,,,,,
6154,100898030,gold,344,χρυσῷ,,,,,,,
6155,100898031,and,344,τε,,,,,,,
6156,100898032,and,344,καὶ,,,,,,,
6157,100898033,garments,344,εἵμασι,,,,,,,
6158,100898034,adorned,344,κεκοσμημένον,,,,,,,
6159,100898036,at,344,πρὸς,,,,,,,
6160,100898037,the,344,δὲ,,,,,,,
6161,100898038,and,344,καὶ,,,,,,,
6162,100898039,grief,344,κλαυθμὸν,,,,,,,
6163,100898040,established,344,κατεστεῶτα,,,,,,,
6164,100898041,clear,344,ἐμφανέα,,,,,,,
6165,100898042,manifestation,344,ἐν,,,,,,,
6166,100898043,Harpagus,344,Ἁρπάγου,,,,,,,
6167,100898045,And,345,καὶ,,,,,,,
6168,100898046,before,345,πρόκατε,,,,,,,
6169,100898047,this,345,δὴ,,,,,,,
6170,100898048,on,345,κατ’,,,,,,,
6171,100898049,journey,345,ὁδὸν,,,,,,,
6172,100898050,learned,345,πυνθάνομαι,,,,,,,
6173,100898051,the,345,τὸν,,,,,,,
6174,100898052,entire,345,πάντα,,,,,,,
6175,100898053,story,345,λόγον,,,,,,,
6176,100898054,servant,345,θεράποντος,,,,,,,
6177,100898056,who,345,ὃς,,,,,,,
6178,100898058,escorting,345,προπέμπων,,,,,,,
6179,100898057,me,345,ἐμὲ,,,,,,,
6180,100898059,out,345,ἔξω,,,,,,,
6181,100898060,city,345,πόλιος,,,,,,,
6182,100898061,handed over,345,ἐνεχείρισε,,,,,,,
6183,100898062,the,345,τὸ,,,,,,,
6184,100898063,child,345,βρέφος,,,,,,,
6185,100898065,saying,345,ὡς,,,,,,,
6186,100898066,indeed,345,ἄρα,,,,,,,
6187,100898067,Mandane,345,Μανδάνης,,,,,,,
6188,100898068,and,345,τε,,,,,,,
6189,100898069,was,345,εἴη,,,,,,,
6190,100898070,son,345,παῖς,,,,,,,
6191,100898071,of,345,τῆς,,,,,,,
6192,100898072,Astyages,345,Ἀστυάγεος,,,,,,,
6193,100898073,daughter,345,θυγατρὸς,,,,,,,
6194,100898074,and,345,καὶ,,,,,,,
6195,100898075,Cambyses,345,Καμβύσεω,,,,,,,
6196,100898076,son,345,τοῦ,,,,,,,
6197,100898077,of,345,Κύρου,,,,,,,
6198,100898078,Cyrus,345,",",,,,,,,
6199,100898079,and,345,καί,,,,,,,
6200,100898080,him,345,μιν,,,,,,,
6201,100898081,Astyages,345,Ἀστυάγης,,,,,,,
6202,100898082,ordered,345,ἐντέλλεται,,,,,,,
6203,100898083,to be killed,345,ἀποκτεῖναι,,,,,,,
6204,100898085,Now,346,νῦν,,,,,,,
6205,100898086,this,346,τε,,,,,,,
6206,100898087,this,346,ὅδε,,,,,,,
6207,100898088,is,346,ἐστί,,,,,,,
6208,100898089,the,346,,,,,,,,
6209,100898094,saying,347,ἔλεγε,,,,,,,
6210,100898093,this,347,ταῦτα,,,,,,,
6211,100898095,the,347,ὁ,,,,,,,
6212,100898096,herdsman,347,βουκόλος,,,,,,,
6213,100898098,uncovered,347,ἐκκαλύψας,,,,,,,
6214,100898099,pointing,347,ἀπεδείκνυε,,,,,,,
6215,100898099,out,347,ἀπεδείκνυε,,,,,,,
6216,100898101,she,348,ἣ,,,,,,,
6217,100898102,And,348,δὲ,,,,,,,
6218,100898103,when,348,ὡς,,,,,,,
6219,100898104,saw,348,εἶδε,,,,,,,
6220,100898105,the,348,τὸ,,,,,,,
6221,100898106,child,348,παιδίον,,,,,,,
6222,100898107,large,348,μέγα,,,,,,,
6223,100898108,both,348,τε,,,,,,,
6224,100898109,and,348,καὶ,,,,,,,
6225,100898110,handsome,348,εὐειδὲς,,,,,,,
6226,100898111,was,348,ἐόν,,,,,,,
6227,100898113,wept,348,δακρύσασα,,,,,,,
6228,100898114,and,348,καὶ,,,,,,,
6229,100898115,grasping,348,λαβομένη,,,,,,,
6230,100898116,the,348,τῶν,,,,,,,
6231,100898117,knees,348,γουνάτων,,,,,,,
6232,100898118,of the,348,τοῦ,,,,,,,
6233,100898119,man,348,ἀνδρὸς,,,,,,,
6234,100898120,begged,348,ἐχρήιζε,,,,,,,
6235,100898121,no,348,μηδεμιῇ,,,,,,,
6236,100898122,art,348,τέχνῃ,,,,,,,
6237,100898123,betray,348,ἐκθεῖναί,,,,,,,
6238,100898124,him,348,μιν,,,,,,,
6239,100898127,But,349,δὲ,,,,,,,
6240,100898129,he said,349,ἔφη,,,,,,,
6241,100898128,not,349,οὐκ,,,,,,,
6242,100898130,able,349,οἷός,,,,,,,
6243,100898132,to be,349,εἶναι,,,,,,,
6244,100898134,to,349,αὐτὰ,,,,,,,
6245,100898135,do,349,ποιέειν,,,,,,,
6246,100898133,otherwise,349,ἄλλως,,,,,,,
6247,100898152,When,351,ὡς,,,,,,,
6248,100898153,therefore,351,δὲ,,,,,,,
6249,100898154,not,351,οὐκ,,,,,,,
6250,100898155,persuaded,351,ἔπειθε,,,,,,,
6251,100898156,had,351,ἄρα,,,,,,,
6252,100898157,the,351,τὸν,,,,,,,
6253,100898158,man,351,ἄνδρα,,,,,,,
6254,100898160,second,351,δευτέρα,,,,,,,
6255,100898161,spoke,351,λέγει,,,,,,,
6256,100898162,the,351,ἡ,,,,,,,
6257,100898163,woman,351,γυνὴ,,,,,,,
6258,100898164,these,351,τάδε,,,,,,,
6259,100898164,words,351,τάδε,,,,,,,
6260,100898167,Since,352,ἐπεὶ,,,,,,,
6261,100898168,then,352,τοίνυν,,,,,,,
6262,100898169,unable,352,οὐ,,,,,,,
6263,100898170,am,352,δύναμαί,,,,,,,
6264,100898171,you,352,σε,,,,,,,
6265,100898172,persuade,352,πείθειν,,,,,,,
6266,100898173,not,352,μὴ,,,,,,,
6267,100898174,lay out,352,ἐκθεῖναι,,,,,,,
6268,100898176,this,352,σὺ,,,,,,,
6269,100898177,do,352,δὲ,,,,,,,
6270,100898178,here,352,ὧδε,,,,,,,
6271,100898181,if,352,εἰ,,,,,,,
6272,100898182,necessarily,352,δὴ,,,,,,,
6273,100898183,it,352,πᾶσα,,,,,,,
6274,100898184,must,352,ἀνάγκη,,,,,,,
6275,100898185,be,352,ὀφθῆναι,,,,,,,
6276,100898186,exposed,352,ἐκκείμενον,,,,,,,
6277,100898188,have,353,τέτοκα,,,,,,,
