,translation,notes,sent_id
1070,"If you have known me, you will also know my Father.","This sentence employs a first-class conditional structure (εἰ + perfect indicative in the protasis, future indicative in the apodosis), indicating a condition that is assumed to be true or is presented as a logical consequence. The verb γιγνώσκω appears in both clauses but with different tenses: the perfect ἐγνώκατε (from γιγνώσκω) denotes a completed action with continuing results (having come to know and continuing in that state), while the future γνωσεσθε points to a subsequent or progressive realization. The particle καιὶ here functions as an intensifier or additive ('also'), emphasizing that knowledge of the Father is a natural extension of knowing Jesus. The sentence exhibits a chiasmic rhythm in its conceptual structure: the subject 'you' is implied in both clauses, while the objects 'me' and 'my Father' are linked by the conjunction, creating a parallel movement from the human to the divine. The use of the possessive μου ('my') highlights the unique relational authority of the speaker in identifying the Father.",1070
1071,"and now you know him, and you have seen him.","The sentence employs a deliberate contrast between the present indicative verb γινώσκετε (you know) and the perfect indicative verb ἑωράκατε (you have seen). In Koine Greek, the perfect tense often emphasizes the present state resulting from a past action; here, it underscores the enduring reality of their visual experience. The adverb ἅπαρτι (now, at this moment) serves as a temporal marker, likely indicating the culmination of a previous instruction or a shift in the narrative focus. The structure uses asyndeton-like coordination with the repeated conjunction καί (and) to link two independent clauses, creating a rhythmic parallelism that reinforces the certainty of the disciples' knowledge and experience. The repetition of the object pronoun αὐτόν (him) after both verbs adds emphasis, ensuring that the object of both 'knowing' and 'seeing' is clearly identified as the same entity.",1071
1072,Philip says to him.,"The verb λέγει (present indicative active, third person singular) governs a dative object (αὐτῷ), indicating the recipient of the speech. In Koine Greek, particularly in the New Testament, the dative of indirect object is standard for verbs of speaking, often translating the Latin 'dative of reference' or 'dative of interest.' The subject Φίλιππος (Philip) appears in the nominative case, positioned after the verb, which is a common stylistic feature in Greek narrative to emphasize the action or to create a smoother flow. The name Φίλιππος refers to one of the twelve apostles, though the specific identity may vary depending on the broader context of the passage. The sentence is simple and direct, lacking any additional clauses or modifiers, which reflects the concise narrative style often found in the Gospel of John.",1072
1073,"Lord, show us the Father, and it will be enough for us.","The vocative 'κύριε' (Lord) indicates a direct address to Jesus, reflecting a relationship of authority and reverence common in the Gospel narratives. The imperative 'δείξον' (show) is in the aorist tense, suggesting a specific, immediate request rather than a continuous action. The pronoun 'ἡμῖν' (us) functions as a dative of interest (or dative of advantage) for both verbs, indicating that the action benefits the speakers. The conjunction 'καί' (and) coordinates two distinct clauses: the request and the resulting state of satisfaction. The verb 'ἄρκει' (it will be enough) is in the future indicative, implying a conditional or consequential relationship: once the Father is shown, no further desire will remain. This sentence exemplifies a concise, petitionary style typical of dialogue in the Fourth Gospel, where the request for divine revelation is framed as sufficient in itself, highlighting a theme of spiritual satisfaction through direct knowledge of God.",1073
1074,Jesus says to him.,"The sentence features a standard Subject-Verb-Object (SVO) word order common in Koine Greek, though the subject 'Jesus' appears after the verb, a placement that can emphasize the action or serve a narrative function. The verb λέγει (he says) is in the present indicative active, denoting the current speech act. The pronoun αὐτῷ (to him) is dative of indirect object, indicating the recipient of the speech. The article ὁ (the) precedes the proper name Ἰησοῦς (Jesus), which is a typical grammatical construction in the New Testament to identify a specific, known figure, often functioning similarly to a definite article in English but without the same restrictive force. The sentence is syntactically complete but contextually dependent, likely introducing a dialogue where the specific identity of 'him' (the recipient) is established in the preceding context. No complex rhetorical devices like chiasmus or asyndeton are present in this isolated clause.",1074
1075,"For so long a time I have been with you, and you have not known me, Philip?","This sentence features a striking contrast between the duration of the speaker's presence and the addressee's lack of recognition. The phrase 'τοσούτω χρόνῳ' (for so long a time) utilizes the dative of time, emphasizing the extended period of association. The verb 'εἰμί' (I am) is in the present indicative, denoting a continuous state of being, while 'ἐγνώκας' (you have known) is in the perfect indicative, highlighting a state of completed action with present relevance—in this case, a failure to reach that state of knowledge. The rhetorical question at the end, addressed directly to 'Φίλιππε' (Philip) in the vocative, serves to underscore the addressee's spiritual blindness despite the evidence of the speaker's prolonged companionship. The conjunction 'καί' (and) links the statement of presence with the failure of knowledge, creating a logical and emotional tension. The use of the perfect tense for 'knowing' suggests a deep, experiential knowledge rather than mere intellectual awareness.",1075
1076,The one who has seen me has seen the Father.,"This sentence features a complex relative clause construction where the subject of the main verb is a nominalized participle (ὁ ἑωρακώς, 'the one who has seen'). The verb ἑωρακώς is a perfect active participle functioning as a substantive, while the main verb ἑώρακεν is in the perfect indicative active. The perfect tense in both instances emphasizes the completed action with enduring results or a present state of having seen. The syntax creates a tight logical equivalence: the act of seeing the speaker is presented as identical to seeing the divine Father. This structure relies on the definite article (ὁ) to nominalize the participle, a common feature in Koine Greek for referring to persons defined by their actions. The sentence exhibits a form of chiasmus in its conceptual structure: seeing me (A) leads to seeing the Father (B), establishing a direct theological link between the visible (the speaker) and the invisible (the Father).",1076
1077,How do you say?,"The sentence consists of an interrogative adverb (πῶς), a second-person singular pronoun (σύ), and a present indicative active verb (λέγεις). The placement of the pronoun before the verb emphasizes the subject, creating a sense of directness or surprise. The verb λέγεις is in the present tense, indicating a current or habitual action. The sentence is a question, likely expressing confusion or disbelief about what is being said. The use of the present tense with an interrogative adverb suggests a rhetorical or immediate inquiry. The sentence structure is simple, with no additional clauses or modifiers, focusing solely on the act of speaking and the manner in which it is being done.",1077
1078,Show us the Father.,"The sentence is a second-person singular aorist imperative (δεικνύω) expressing a direct request or command. The verb takes two objects: the dative of the indirect object (ἡμῖν, 'to us') and the accusative of the direct object (τὸν πατέρα, 'the Father'). The use of the definite article (τὸν) before 'Father' specifies a particular, known Father, likely in a theological context where 'Father' refers to God. The punctuation mark at the end indicates that this is a question, which is unusual for an imperative form; in some textual traditions, this may reflect a rhetorical question or a plea for revelation rather than a direct command. The phrase 'show us' implies a desire for a visible manifestation or clear revelation of the divine, a theme common in Hellenistic and early Christian literature where the visibility of God is often linked to the incarnation or theophany.",1078
1079,Do you not believe that I am in the Father and the Father is in me?,"This sentence employs a striking chiastic structure (A-B-B-A) in its second clause ('I am in the Father and the Father is in me'), which emphasizes the mutual indwelling and unity between the speaker and the divine Father. The construction uses the preposition 'ἐν' (in) with the dative case to denote this intimate, ontological presence rather than mere physical location. The use of the negative particle 'οὐ' with the present indicative 'πιστεύεις' forms a direct question expecting an affirmative answer, a common rhetorical device in Johannine dialogue to challenge the listener's understanding. The term 'Father' (πατήρ) here carries significant theological weight, referring to God, and the reciprocal relationship described is central to the Christology of the Fourth Gospel.",1079
1080,"The words that I speak, I do not speak from myself.","This sentence features a prominent chiasmus in its structure: the subject 'words' (rhēmata) is paired with the verb 'speak' (lalō) in the main clause, while the relative clause mirrors this with 'I speak' (legō) and 'words' (rhēmata). The use of the dual verbs 'legō' (to speak, often implying reasoned discourse or declaration) and 'lalō' (to speak, often implying vocalization or informal speech) highlights a distinction between the act of speaking and the origin of the words. The phrase 'ap' emautou' (from myself) emphasizes the source of the utterance, contrasting human origin with divine authority. The negative 'ou' precedes the verb to negate the entire predicate, stressing the denial of personal agency. This construction is typical of Johannine literature, where the speaker's words are consistently attributed to a divine source rather than human initiative.",1080
1081,"But the Father, remaining in me, performs his works.","The sentence employs a present active participle (μένων, 'remaining') in an adverbial function to modify the main verb (ποιεῖ, 'performs'), indicating continuous or simultaneous action. This construction emphasizes the intimate, abiding union between the Father and the speaker. The conjunction δέ ('but') functions as a postpositive particle, creating a contrast with the preceding context regarding the Son's ability to act independently. The phrase 'remaining in me' is a key theological motif in Johannine literature, signifying a state of divine indwelling rather than a temporary visitation. The syntax is straightforward, with the subject (ὁ πατήρ) clearly identified by the article, and the participle phrase inserted between the subject and the finite verb for emphasis.",1081
1082,Believe me that I am in the Father and the Father is in me.,"The sentence employs a clear chiasmus in its second clause, reversing the order of the subject and prepositional phrase: 'I am in the Father' (ἐγὼ ἐν τῷ πατρὶ) mirrors 'the Father is in me' (ὁ πατὴρ ἐν ἐμοί). This structural symmetry emphasizes the mutual indwelling or perichoretic relationship between the speaker and the Father. The verb πιστεύω is in the present imperative, second person plural, functioning as a hortatory command to the audience to maintain faith or continue believing. The conjunction ὅτι introduces a substantive clause acting as the object of the verb, stating the content of the belief. The use of the preposition ἐν with the dative case denotes location or state of being within, here used in a profound theological sense rather than merely physical containment.",1082
1083,"But if not, believe because of these works.","The sentence employs a conditional structure introduced by 'εἰ' (if) followed by the negative particle 'μή' (not), creating a rhetorical alternative: if the speaker's words are not sufficient, then the deeds themselves should serve as evidence. The particle 'δέ' functions here as a connective, softening the transition to this alternative condition. The preposition 'διά' (through/because of) with the accusative plural 'τὰ ἔργα' (the works) indicates the cause or ground for belief. The pronoun 'αὐτὰ' (these/them) is anaphoric, referring back to the works just mentioned, and is in apposition to 'ἔργα' for emphasis. The verb 'πιστεύετε' is a present active imperative, urging immediate and ongoing faith based on the tangible evidence provided. The sentence lacks a verb in the protasis (the 'if' clause), which is a common ellipsis in Greek where the verb 'to be' (εἰμί) is understood from context. The structure highlights a shift from auditory testimony to visual proof, a common theme in Johannine literature where signs (works) authenticate the message.",1083
1084,"Truly, truly, I say to you, the one who believes in me will do the works that I do, and he will do greater works than these.","The sentence begins with the emphatic double 'ἀμὴν ἀμὴν' (amen, amen), a formulaic introduction found exclusively in the Gospel of John to signal the utmost solemnity and divine authority of the coming statement. The syntax features a present active participle 'πιστεύων' (believing) used substantively, modified by the prepositional phrase 'εἰς ἐμέ' (into me), which denotes a deep, personal trust rather than mere intellectual assent. The main clause utilizes a future indicative 'ποιήσει' (he will do) twice, linked by 'καί' (and), creating a parallel structure that emphasizes the progression from the works of Jesus to the superior works of the believer. The phrase 'μείζονα τούτων' (greater than these) is a comparative adjective functioning as the object, suggesting not a difference in kind but in scale or scope, often interpreted theologically as referring to the spread of the Gospel to the nations following the Ascension. The relative clause 'αἃ ἐγὼ ποιῶ' (which I do) uses the neuter plural relative pronoun 'αἃ' agreeing with 'ἔργα' (works), while the demonstrative 'τούτων' refers back to the works just mentioned.",1084
1085,because I am going to the Father.,"The sentence begins with the causal conjunction 'hoti' (ὅτι), which introduces a clause explaining a reason or cause. The verb 'poreuomai' (πορεύομαι) is in the present indicative middle voice, first person singular, denoting movement or journey. The preposition 'pros' (πρός) with the accusative case indicates motion toward a destination. 'Ton patera' (τὸν πατέρα) is in the accusative singular, serving as the object of the preposition, referring to God the Father. The pronoun 'ego' (ἐγώ) is explicitly stated for emphasis, highlighting the speaker's personal action. The sentence structure is straightforward, with the conjunction at the beginning, followed by the subject, prepositional phrase, and verb.",1085
1086,"And whatever you ask in my name, this I will do, so that the Father may be glorified in the Son.","The sentence employs a relative clause of generalization ('whatever you ask') introduced by 'ὅ τι ἄν' (ho ti an), which triggers the subjunctive mood in the verb 'αἰτήσητε' (you ask). The main verb 'ποιήσω' (I will do) is in the future indicative, asserting the certainty of the action. The sentence concludes with a final clause introduced by 'ἵνα' (so that/in order that), which requires the present passive subjunctive 'δοξασθῇ' (may be glorified). The phrase 'in my name' and 'in the Son' utilize the preposition 'ἐν' with the dative case to denote the sphere or medium of the action. The structure highlights the Trinitarian relationship, where the Son's mediation of prayer results in the glorification of the Father through the Son. The syntax places the demonstrative pronoun 'τοῦτο' (this) as the object of 'ποιήσω', creating a slight emphasis on the fulfillment of the request.",1086
1087,"If you ask me for anything in my name, I will do it.","This sentence features a conditional clause introduced by 'ἐάν' (if) followed by a verb in the aorist subjunctive ('αἰτήσητε'), which marks a condition that is possible or open. The use of the first-person singular present indicative ('ποιήσω') in the main clause expresses a future action contingent upon the condition being met. The phrase 'ἐν τῷ ὀνόματί μου' (in my name) is a significant theological expression, indicating that requests are to be made with the authority and character of the speaker. The sentence exhibits a clear cause-and-effect structure, emphasizing the power and willingness of the speaker to fulfill requests made under these specific conditions.",1087
1088,"If you love me, you will keep my commandments.","This sentence illustrates the standard structure of a first-class (or 'open') conditional sentence in Ancient Greek, characterized by the particle ἄν (here εἰν) combined with the present active indicative in the protasis (if-clause) and the future active indicative in the apodosis (result-clause). This construction expresses a condition that is presented as a genuine possibility or a habitual action, where the fulfillment of the condition is the basis for the future result. The verb ἀγαπάω (to love) here implies a deep, relational affection rather than mere sentiment, a key concept in the Johannine literature. The noun ἐντολή (commandment) refers to divine instructions or precepts. The syntax creates a direct causal link between the emotional state of the disciples and their obedience, a central theological theme in the Gospel of John.",1088
1089,"And I will ask the Father, and he will give you another Paraclete, so that he may remain with you forever—the Spirit of truth, whom the world is not able to receive, because it does not see him or know him.","This sentence features the theological term 'Paraclete' (παράκλητον), a unique designation in the New Testament Greek (occurring only here and in 1 John) derived from the verb παρακαλέω, meaning 'to call to one's side,' 'to comfort,' or 'to advocate.' The text employs a purpose clause introduced by ἵνα (so that) followed by a present subjunctive (ᾖ) to express the enduring nature of the gift. A key stylistic feature is the appositional phrase το πνεῦμα τῆς ἀληθείας (the Spirit of truth), which functions as a defining epithet for the Paraclete. The sentence concludes with a chiasmic structure in the relative clause describing the world's inability: the world cannot receive (λαβεῖν) the one whom it neither sees (οὐ θεωρεῖ) nor knows (οὐ γινώσκει). The conjunction -δέ attached to the negative particle οὐ creates a copulative link (οὐ... οὐδέ), emphasizing the total exclusion of the world from this spiritual knowledge. The use of the present indicative in the relative clause (θεωρεῖ, γινώσκει) indicates a general, timeless truth about the world's nature, contrasting with the future action of the disciples receiving the Spirit.",1089
1090,"You know him, that he abides with you and will be in you.","The sentence employs a direct address using the plural second-person pronoun (ὑμεῖς), establishing an inclusive tone toward the community of listeners. The verb γινώσκετε (present indicative) denotes a continuous or current state of knowledge, while the subordinate clause introduced by ὅτι provides the content of that knowledge. The syntax features a clear asyndeton-like connection between the two verbal predicates within the subordinate clause, linked by the coordinating conjunction καί (and), which emphasizes the dual nature of the subject's presence: both immediate ('with you') and future/indwelling ('in you'). The prepositions παρά (with) and ἐν (in) create a spatial and relational contrast, highlighting a progression from external association to internal indwelling. This structure is characteristic of Johannine literature, which often explores the themes of divine presence and the relationship between the divine and the believer.",1090
1091,I will not leave you orphans; I am coming to you.,"This sentence features a future indicative verb (ἀφήσω, 'I will leave') in a negative construction (οὐκ), contrasting with a present indicative verb (ἔρχομαι, 'I am coming'). The adjective ὀρφανούς (orphans) functions as an accusative of respect (or predicative accusative) dependent on the verb, describing the state in which the disciples will not be left. The repetition of the second-person plural pronoun ὑμᾶς (you) at the end of both clauses creates a mild anaphoric effect, emphasizing the personal relationship between the speaker and the listeners. The sentence structure balances the promise of absence (negated) with the promise of presence, a common rhetorical strategy in farewell discourses to provide comfort. The comma and period indicate a clear separation between the two distinct yet related thoughts.",1091
1092,A little longer and the world will no longer see me.,"The adverb ἔτι (yet, still) combined with μικρόν (a little) creates an adverbial phrase of time indicating a short remaining duration. The verb θεωρεῖ (he/she/it sees) is in the future indicative active, third person singular, though the context implies a future reference from the speaker's perspective (I will not be seen). The negation οὐκέτι (no longer) modifies the verb to indicate a cessation of the action. The subject ὁ κόσμος (the world) is in the nominative case, and the object με (me) is in the accusative case. The sentence structure is simple and direct, characteristic of the Johannine style, emphasizing the impending separation between the speaker and the world. The use of κόσμος here refers to the human realm or the world in opposition to the divine, a recurring theme in the Gospel of John.",1092
1093,"You, however, see me, because I live, and you will live.","The sentence employs a distinct contrast using the particle δέ (δέ), which marks a transition or contrast between the current state of the addressees and the speaker. The verb θεωρεῖτε is in the present indicative active, denoting a continuous or habitual action of 'seeing' or 'perceiving,' which in this context implies spiritual recognition rather than mere physical sight. The conjunction ὅτι introduces a causal clause explaining the basis for this perception. The syntax features a chiasmus-like structure in the predicates: the first clause uses the present indicative ζῶ (I live), while the second uses the future indicative ζήσεσθε (you will live). This shift from present to future tense creates a temporal progression, asserting the speaker's current, enduring life as the source of the addressees' future, guaranteed life. The use of the first-person pronoun ἐγώ is emphatic, reinforcing the identity of the speaker as the source of life.",1093
1094,"On that day you will know that I am in my Father and you in me, and I in you.","This sentence features a prophetic future indicative (γνώσεσθε) introducing a clause of certainty via ὅτι. The core of the statement is a chiasmus: the first clause establishes the relationship between the speaker (I) and the Father, while the second and third clauses mirror this with reciprocal indwelling relationships between the speaker and the addressees (you) and the addressees and the speaker. The phrase 'on that day' (ἐν ἐκείνῃ τῇ ἡμέρᾳ) is a specific eschatological or soteriological marker common in Johannine literature, referring to the time of the Spirit's coming or the resurrection. The syntax employs ellipsis in the second clause ('and you [are] in me'), which is a common feature in Greek to maintain rhythmic balance and emphasize the parallelism of the threefold indwelling. The text contains a scribal or orthographic variation in the original string ('κα- κἀγὼ'), where the hyphen indicates a word break in the source, but the word is the conjunction 'and' (καί) connected to the pronoun 'I' (ἐγώ) as 'καὶ ἐγώ'.",1094
1095,"The one who has my commandments and keeps them, that one is the one who loves me.","This sentence employs a clear parallel structure (isocolon) contrasting the external action of possessing and keeping commandments with the internal disposition of love. The use of the present active participles (ἔχων, τηρῶν, ἀγαπῶν) indicates continuous, ongoing action rather than a single event, suggesting that true discipleship is a persistent state of obedience and affection. The demonstrative pronoun ἐκεῖνος (that one) serves as the subject of the main clause, creating a specific emphasis that identifies the subject precisely by the preceding participial phrases. The syntax links the predicate noun ὁ ἀγαπῶν με (the one loving me) directly to the subject through the copula εἰσίν (is), establishing an equation between obedience and love. The phrase 'my commandments' (τὰς ἐντολὰς μου) reflects a personal relationship between the speaker and the addressee, where the authority of the commandments derives from the speaker's identity.",1095
1096,"But whoever loves me will be loved by my Father, and I will love him and reveal myself to him.","The sentence employs a conditional structure using the present active participle ὁ ἀγαπῶν (the one loving) as the subject of the main clause, a common construction in Koine Greek to express general truths or timeless conditions. The verb ἀγαπηθήσεται is in the future passive indicative, indicating that the love received from the Father is a consequence of the believer's action. The sentence exhibits a clear chiasmus in the second half: 'I will love him' (active voice, direct object) followed by 'and reveal myself to him' (active voice, indirect object/reflexive). The use of the reflexive pronoun ἐμαυτόν (myself) emphasizes the personal and direct nature of the divine revelation. The particle δέ (but/however) serves to contrast this statement with the preceding context, likely referring to those who do not love the speaker. The repetition of the root ἀγαπ- (love) in the first clause creates a thematic link between human love and divine reciprocity.",1096
1097,"He said to him, 'Not the one from Kerioth? Judas.'","The sentence features a direct question embedded within reported speech, indicated by the interrogative particle usage and the rhetorical question structure. The syntax displays a clear subject-verb-object arrangement with 'λεγει' (he says) taking 'αυτω' (to him) as a dative indirect object. The name 'Ιουδας' (Judas) appears in apposition to 'ο Ισκαριωτης' (the one from Kerioth), which serves to identify the speaker's specific role or identity within the narrative. The use of the definite article 'ο' before 'Ισκαριωτης' emphasizes the specificity of the identification, distinguishing this Judas from others. The punctuation marks the end of the question and the identification, creating a pause that highlights the speaker's identity.",1097
1098,"Sir, what is it that you intend to show yourself to us and not to the world?","The vocative 'κύριε' (Sir/Lord) is used here as a term of respectful address, reflecting the speaker's recognition of Jesus' authority without yet using the full title 'Lord' in a theological sense. The construction 'τί γέγονεν' (what has happened/what is it that) introduces a clause of wonder or inquiry, suggesting a sense of surprise at the exclusive nature of the revelation. The verb 'μέλλεις' (you are about to/intend to) combined with the infinitive 'ἐμφανίζειν' (to show/make manifest) indicates a future action that is imminent or intended. The use of the negative 'οὐχί' (not) in contrast with 'καί' (and) creates a sharp distinction between the disciples ('ἡμῖν', dative of indirect object) and 'τῷ κόσμῳ' (the world, also dative). This contrast highlights a key Johannine theme: the revelation of the divine is initially reserved for the faithful community rather than the hostile or indifferent world. The sentence structure employs a rhetorical question to emphasize the exclusivity of the disciples' experience.",1098
1099,Jesus answered and said to him.,"This sentence exhibits a classic New Greek periphrastic construction where two verbs of speaking, ἀποκρίνω (to answer) and λέγω (to say), are coordinated by καί. In Koine Greek, this double-verb structure (often translated as 'answered and said') functions as a single narrative unit to introduce a direct speech act, emphasizing the immediacy and completeness of the response. The verb ἀπεκρίθη is in the aorist middle indicative, a form frequently used in the Gospels to denote a specific, decisive response to a preceding inquiry or situation. The pronoun αὐτῷ is in the dative case, functioning as the indirect object (dative of reference) for the verb εἶπεν, indicating the recipient of the speech. The syntax relies on asyndeton-like coordination where the subject (Ἰησοῦς) is carried over from the first verb to the second, avoiding repetition. This specific phrasing is a hallmark of the Johannine style, often used to structure dialogues between Jesus and interlocutors (such as Nicodemus in John 3, from which this excerpt likely originates).",1099
1100,"If anyone loves me, he will keep my word, and my Father will love him, and we will come to him and make our dwelling with him.","This sentence employs a conditional protasis introduced by ἐάν with the present subjunctive (ἀγαπᾷ), establishing a general condition ('if anyone') that is fulfilled in the present to guarantee a future result. The consequent clauses utilize the future indicative (τηρήσει, ἀγαπήσει, ἐλευσόμεθα, ποιησόμεθα) to denote the certainty of the outcome. The syntax features a progressive expansion of the subject: the sentence begins with a singular human agent ('anyone'), moves to the singular divine agent ('my Father'), and culminates in the plural divine subject ('we'), reflecting the Trinitarian theology where the Father and the Son (implied by the plural 'we') act in concert. The repetition of the conjunction 'and' (καί) at the beginning of each subsequent clause creates an anaphoric rhythm that emphasizes the sequential and cumulative nature of the divine response. The phrase 'make our dwelling' (μονὴν ποιησόμεθα) uses the noun μονή (dwelling/abode) with the verb ποιέω, a specific idiom in Johannine literature suggesting an intimate, abiding presence rather than a temporary visit.",1100
1101,The one who does not love me does not keep my words.,"This sentence employs a present active participle (ἀγαπῶν) as a substantive noun, a common feature in Koine Greek to refer to a class of people ('the one who...'). The structure presents a conditional relationship without an explicit 'if' clause, where the participle functions as the subject of the main verb (τηρεῖ). The negation is handled by μή (mē) with the participle and οὐ (ou) with the finite verb, adhering to the standard rule that μή negates participles while οὐ negates indicative verbs. The word λόγους (words/logos) carries significant theological weight in the Johannine corpus, often referring to divine revelation or the teachings of Jesus, while τηρεῖ (keeps/observes) implies more than mere hearing; it suggests obedience and adherence to the content of those words.",1101
1102,"And the word which you hear is not mine, but that of the Father who sent me.","This sentence features a relative clause (ὃν ἀκούετε) modifying the subject (ὁ λόγος), where the relative pronoun serves as the direct object of the verb 'you hear'. The construction utilizes a contrastive structure introduced by οὐκ... ἀλλά ('not... but'), juxtaposing two possessive genitives: ἐμός ('mine') and τοῦ πέμψαντός με πατρός ('of the Father who sent me'). The genitive absolute participle πέμψαντός ('having sent') modifies πατρός ('Father'), emphasizing the authority and origin of the message. The use of the present indicative ἀκούετε ('you hear') suggests an ongoing or habitual action, inviting the listener to reflect on the source of the teaching being delivered. The sentence also demonstrates a clear distinction between human origin (ἐμός) and divine commission (τοῦ πατρός), a common theme in Johannine literature regarding the relationship between the speaker and God.",1102
1103,I have spoken these things to you while remaining among you.,"The sentence employs the present perfect active indicative (λελαλήκα) of λαλέω ('to speak'), emphasizing the completed action of speaking with ongoing relevance to the present moment. The construction uses the present active participle (μένων) functioning as an adverbial modifier of time or circumstance, literally meaning 'while remaining' or 'abiding,' which describes the state of the speaker during the act of speaking. The preposition παρά ('among' or 'beside') takes the dative plural pronoun (υμῖν) to indicate the sphere of presence. Stylistically, the sentence features a chiasmus-like symmetry in the repetition of the second-person pronoun υμῖν ('you') surrounding the prepositional phrase, creating a rhetorical focus on the audience's proximity to the speaker. This reflects a common Johannine theme of the divine presence dwelling with the community.",1103
1104,"But the Advocate, the Holy Spirit, whom the Father will send in my name, will teach you all things and remind you of all that I said to you.","This sentence features the term 'paraklētos' (Advocate/Helper), a unique title in the New Testament that conveys the sense of one called alongside to help, often translated as Counselor or Comforter. The syntax employs a relative clause ('whom the Father will send') to define the Spirit, embedded within an appositive phrase identifying the Spirit as 'the Holy Spirit.' The use of the future indicative ('will send,' 'will teach,' 'will remind') emphasizes the eschatological promise of the Spirit's coming. Stylistically, the sentence utilizes parallelism between 'teach you all things' and 'remind you of all things,' reinforcing the comprehensive nature of the Spirit's role. The phrase 'in my name' signifies acting with the authority and identity of the speaker (Jesus). The repetition of 'all' (panta) in both clauses creates a rhythmic emphasis on the totality of the instruction and remembrance provided by the Spirit.",1104
1105,"Peace I leave to you, peace I give to you.","This sentence exhibits a clear example of chiasmus, where the structure of the first clause (Noun-Verb-Indirect Object) mirrors the second clause (Noun-Adjective-Verb-Indirect Object), creating a balanced and emphatic rhythm. The repetition of 'peace' (εἰρήνην) at the beginning of both clauses is an instance of anaphora, reinforcing the central theme. The use of the present indicative verbs 'leave' (ἀφίημι) and 'give' (δίδωμι) in this context suggests a continuous or timeless action, emphasizing the enduring nature of the gift. The distinction between 'peace I leave' and 'peace I give' highlights a transfer of something already possessed to the recipients, implying that the speaker is imparting a specific, personal peace (indicated by 'my peace') to the addressees.",1105
1106,"Not as the world gives, do I give to you.","This sentence employs a clear chiasmus in its structure: the negative particle 'ou' is followed by the comparative adverb 'kathōs' (as), which introduces a clause with the world as subject and 'gives' as the verb, while the main clause begins with the first-person pronoun 'egō' (I) and the verb 'didōmi' (give). This rhetorical device emphasizes the contrast between the two agents and their respective modes of giving. The term 'kosmos' (world) in Johannine literature often carries a theological nuance, referring not merely to the physical universe but to the fallen human order in opposition to God. The present indicative tenses in both clauses suggest a continuous or habitual action, highlighting the ongoing nature of the divine gift in contrast to worldly provision. The sentence is syntactically simple but rich in theological implication, underscoring the distinctiveness of the speaker's generosity.",1106
1107,Let not your heart be troubled; neither let it be afraid.,"This sentence features two parallel imperative clauses in the present middle/passive and present active aorist forms, respectively, linked by the coordinating particle -δε (enclitic -δε) attached to the negative μή. The construction employs a negative imperative (μή + present imperative) for the first clause and a negative optative (μή + aorist optative) for the second, though in Koine Greek the distinction between the present imperative and aorist optative in negative commands often converges in function, both serving as prohibitions against ongoing or future states of being. The use of the middle voice in ταρασσεσθω (be troubled) emphasizes the internal state of the subject, while the active voice in δειλιάτω (be afraid) focuses on the action of fear itself. The sentence exhibits a chiasmic structure in its emotional progression: the first clause addresses the heart's disturbance (internal turmoil), and the second addresses its fear (external threat), creating a balanced rhetorical effect. The term καρδία (heart) is used metaphorically to denote the center of thought, emotion, and will, reflecting the holistic understanding of the human person in Hellenistic thought. The punctuation, a semicolon in the original, indicates a pause between the two related prohibitions, reinforcing their parallel nature.",1107
1108,You have heard that I said to you.,"The sentence employs the perfect tense (ἠκούσατε) for the verb 'to hear,' indicating a past action with continuing relevance or present state: the disciples have heard the teaching and currently retain that knowledge. The conjunction ὅτι introduces an indirect statement (object clause) dependent on the verb of hearing. Within this clause, the subject ἐγώ ('I') is explicitly stated for emphasis, likely contrasting the speaker's authority or personal testimony against hearsay. The verb εἶπον is aorist indicative, denoting the specific past act of speaking. The dative plural υμῖν ('to you') functions as the indirect object, specifying the original audience. The syntax reflects a direct address where the speaker recalls a previous instruction, reinforcing the continuity of the message.",1108
1109,"I am going away, and I am coming to you.","The sentence features two present tense verbs, ὑπάγω ('I am going away') and ἔρχομαι ('I am coming'), coordinated by καί. In the context of Johannine literature, the present tense here often carries a dynamic or prophetic sense, indicating an immediate departure followed by a future return, rather than a simple description of current action. The preposition πρός ('to/toward') with the accusative plural pronoun ὑμᾶς ('you') denotes motion toward the addressees. The structure is a straightforward paratactic coordination without subordination, emphasizing the duality of the speaker's movement: departure and return. This phrasing is characteristic of the theological discourse in the Gospel of John regarding the relationship between the divine figure and the disciples.",1109
1110,"If you loved me, you would have rejoiced that I am going to the Father, because the Father is greater than I.","This sentence employs a second-class conditional structure (εἰ + imperfect indicative in the protasis, ἄν + aorist indicative in the apodosis), which expresses a hypothetical situation in the past that did not occur. The imperfect indicative ἠγαπᾶτε ('you were loving') implies a continuous or habitual state of love that the addressees did not actually possess at that moment. The main verb of the apodosis, ἐχαίρητε ('you would have rejoiced'), is in the aorist indicative with the modal particle ἄν, completing the hypothetical mood. The sentence features two causal clauses introduced by ὅτι ('that' / 'because'). The first ὅτι introduces the content of the rejoicing (that the speaker is going to the Father), while the second ὅτι provides the reason for that rejoicing (because the Father is greater). The construction uses the comparative adjective μείζων ('greater') followed by the genitive of comparison μου ('than I'), a standard grammatical pattern in Ancient Greek. The term 'Father' (πατήρ) carries significant theological weight in this context, referring to God the Father.",1110
