Unnamed: 0,translation,notes,sent_id
225,"He said, acting deceitfully.","The sentence features a present active participle (δολοφρονέων) functioning adverbially to modify the main verb (φημί), indicating the manner in which the speaking occurred. The compound adjective δολοφρονέων combines δόλος (deceit, trickery) and φρήν (mind/thought), literally meaning 'deceitful-minded' or 'wily.' The particle ἄρα (here written as ῥα due to initial rho aspiration rules) adds a nuance of inference or narrative continuity, often translated as 'then' or 'so,' suggesting this speech act is a logical consequence or a specific narrative beat. The brevity of the sentence, consisting of only a verb and a participle, creates a stark, immediate depiction of the speaker's intent, a common feature in Hesiodic narrative to quickly characterize divine or heroic actions without elaboration.",225
226,"But Zeus, knowing his imperishable counsels, recognized her; yet he did not perceive the trick.","This sentence illustrates the use of the perfect active participle εἰδώς (from οἶδα, 'to know') to indicate a state of knowledge resulting from a prior action, functioning here as an attribute to Zeus. The adjective ἄφθιτα ('imperishable' or 'undying') modifies μῆδεα ('counsels' or 'plans'), a common collocation in epic poetry emphasizing the eternal and unchangeable nature of divine will. The sentence employs a chiastic structure in the verbal clauses: knowing the true plan (line 1) versus not knowing the deceit (line 2), highlighting the contrast between Zeus's omniscience regarding his own designs and his temporary blindness to the deception. The particle ἄρα is used here to mark a logical conclusion or a realization of a fact, while the negative οὐ combined with the aorist ἠγνόησε emphasizes the specific failure to perceive the trick at that moment.",226
227,And he perceived from his heart the evils which were destined to happen to mortal men.,"The verb οἴσσετο (aorist middle of ὄσσομαι) denotes a mental perception or realization, here qualified by the dative of source θυμῷ ('from the heart/mind'), indicating an internal, emotional insight rather than simple observation. The construction uses a relative clause with a future periphrasis (ἔμελλεν + infinitive τελεῖσθαι) to express destined or fated events, a common feature in Hesiodic poetry where divine foresight and cosmic order (moira) are central themes. The enclitic δέ provides a connective transition, while the combination καὶ τελεῖσθαι emphasizes the certainty of the outcome. The term θνητοῖς ἀνθρώποισι ('to mortal men') is a formulaic Homeric and Hesiodic expression distinguishing humans from gods, underscoring the tragic limitation of human knowledge and endurance. The sentence exhibits a solemn, prophetic tone typical of theogonic narrative, where the poet reveals hidden divine truths to humanity.",227
228,But with both hands he raised up the white ointment.,"The verb ἀνείλετο (aorist middle/passive indicative) is used here in the middle voice, indicating that the subject (Zeus, implied by the context of the Theogony) performs the action with a specific focus on himself or for his own benefit. The adverbial phrase χερσὶν ἀμφοτερίησιν ('with both hands') is in the dative case of means or instrument, emphasizing the totality and physical effort of the gesture. The particle δέ marks a narrative transition, while γε adds emphasis to the subject ὅ. The adjective λευκόν ('white') modifies ἄλειφαρ ('ointment'), a substance often used in ritual anointing or healing contexts, though here it is likely a symbolic or preparatory act within the cosmic struggle. The syntax is straightforward, with the dative of instrument preceding the verb, a common feature in epic poetry to highlight the manner of action.",228
229,"And he raged with fury in his heart, and wrath came upon his spirit, when he saw the white bones of the ox on the deceptive craft.","This sentence vividly depicts the moment Prometheus discovers that Zeus has been deceived. The syntax employs a parallel structure (asyndeton within the clauses, linked by the coordinating particle δέ) to emphasize the simultaneity of the emotional reaction: the internal rage (χώσατο) and the external arrival of wrath (ἴκετο). The repetition of the particle δέ (after the first clause and before the second) creates a rhythmic, staccato effect that mirrors the sudden eruption of anger. The use of the aorist middle/passive χώσατο (from χώομαι) conveys a deep, consuming rage, while ἴκετο (from ἴκνεομαι) personifies 'wrath' (χόλος) as an active force that physically arrives and takes hold of the spirit (θυμόν). The phrase 'white bones' (ὀστέα λευκά) contrasts the stark, lifeless reality of the bones with the 'deceptive craft' (δολίῃ τεχνῇ), referring to the trickery involving the sacrificial division of the ox, a pivotal moment in the myth where Zeus's choice is manipulated. The preposition ἐπί with the dative (ἐπὶ τέχνῃ) suggests the bones were lying upon or associated with the craft/deceit, highlighting the physical evidence of the trickery that triggered the divine anger.",229
230,"From these [gods], for the immortals on the earth, the tribes of men burn the white bones of slaughtered victims upon altars.","This sentence describes the foundational ritual practice of offering sacrifices to the gods, specifically the burning of the 'white bones' (leuka ostea) as the portion reserved for the immortals, while the meat is consumed by humans. The phrase 'white bones' is a metonymy for the sacrificial offering itself. The syntax employs a clear separation between the divine recipients (ἀθανάτοισιν) and the human agents (φυλ' ἀνθρώπων), emphasizing the distinction between the two realms. The adjective λευκά (white) highlights the purity of the bones after the flesh has been removed and burned, a crucial detail in Greek sacrificial theology. The use of the participle θυηέντων (of those slaughtered) modifies βωμῶν (altars) in the genitive plural, indicating the source of the victims, though syntactically it functions as an attribute to the concept of the victims offered on the altars. The sentence structure is relatively straightforward, with the prepositional phrases ἐκ τούτου (from this/these) and ἐπὶ βωμῶν (upon altars) framing the central action of burning.",230
231,"Being greatly angered by him, Zeus, the cloud-gatherer, spoke.","The participle ὀχθήσας (aorist active participle of ὀχθέω) agrees with the subject Ζεύς (Zeus) and functions as a causal or temporal adjunct, indicating the state of mind preceding the speech. The adverb μέγ’ (greatly) modifies the participle, emphasizing the intensity of the emotion. The epithet νεφεληγερέτα (cloud-gatherer) is a characteristic Homeric and Hesiodic formula for Zeus, highlighting his control over the weather and his sovereignty over the sky. The particle δέ serves a connective function, linking this statement to the preceding context. The syntax places the participle phrase at the beginning of the sentence, creating a dramatic emphasis on Zeus's emotional state before introducing the speaker and the action.",231
232,"Son of Iapetus, knowing the counsels of all things, ah, old man, you have not yet forgotten the craft of deceit.","The vocative address 'Ιαπετιονίδη' (Son of Iapetus) and 'πῆπον' (old man) establishes a direct, intimate, yet slightly admonishing tone typical of divine or prophetic speech. The participle 'εἰδώς' (knowing), formed from the perfect active participle of 'οἶδα' (to know), functions attributively to emphasize the addressee's omniscience, which heightens the irony of the accusation that he has forgotten something. The phrase 'πάντων περί μηδέα' (the counsels of all things) utilizes the genitive plural 'πάντων' with 'περί' to denote the scope of knowledge. The particle combination 'οὐκ ἄρα πω' (surely not yet) reinforces the negative assertion with a tone of rhetorical certainty or surprise. The adjective 'δολίης' (deceitful) modifying 'τέχνης' (craft/art) highlights the theme of cunning, a central motif in the 'Theogony' regarding the interactions between the Titans and the Olympians. The sentence structure places the epithet and the knowledge claim before the main verb, creating a pause that emphasizes the weight of the addressee's identity and wisdom before delivering the rebuke.",232
233,"Thus spoke Zeus, knowing the imperishable counsels, being angry.","The sentence utilizes the perfect participle 'εἰδώς' (from οἶδα, 'to know') to describe Zeus's state of knowledge. In Homeric and Hesiodic Greek, the perfect of 'to know' often carries a stative force, implying not just the act of knowing but the possession of that knowledge as a permanent attribute. The adjective 'ἀφθιτα' (imperishable, undying) qualifies 'μη̃δεα' (counsels, plans), a common epithet in epic poetry for divine wisdom, distinguishing it from mortal, fleeting thoughts. The participle 'χωὁμενος' (being angry) is in the present tense, indicating the immediate emotional state accompanying the speech. The sentence structure employs a participle of manner or attendant circumstance ('being angry') alongside a participle of state ('knowing'), creating a layered description of the god's character in this moment. The sentence begins with 'ὡς' (thus), a formulaic connective often used in epic to signal a transition or the conclusion of a speech act, linking this utterance to the preceding narrative context.",233
234,"From that time on, remembering the trick, he never gave to the men of the ash-tree, the mortals who dwell on the earth, the unceasing strength of fire.","This sentence describes the pivotal moment in Hesiod's Theogony where Prometheus, having been deceived by Zeus regarding the sacrifice, subsequently withholds fire from humanity as punishment for the deception. The participle μεμνημένος (remembering) functions as an adverbial modifier to the main verb, indicating the mental state accompanying the action. The phrase δοῦλον μεμνημένος is a classic example of the genitive of the object with a participle derived from a verb of remembering. The epithet ἀκαμάτοιο (unceasing/never-wearying) applied to the strength of fire (πυρός μένος) emphasizes the enduring and transformative power of fire, which stands in stark contrast to the mortal fragility of the recipients (θνητοῖς ἀνθρώποις). The relative clause οἳ ἐπὶ χθονὶ ναίεουσιν (who dwell on the earth) serves to define the scope of humanity receiving the gift, grounding the cosmic narrative in the terrestrial realm. The use of the dative plural Μελίασι (to the men of the ash-tree) is a specific Hesiodic allusion to the myth of the races of men, identifying humanity as the descendants of the Ash-tree, a metaphor for their origin and nature.",234
235,"But the fair son of Iapetus deceived him, stealing the all-seeing fire.","This sentence describes the trickery of Prometheus (the 'son of Iapetus') against Zeus. The conjunction 'αλλα' (but) marks a sharp contrast to the previous narrative, likely referring to Zeus's initial attempt to withhold fire from humanity. The participle 'κλεψας' (stealing) functions adverbially, indicating the means by which the deception ('εξαπατησεν') was accomplished. The adjective 'τηλεσκοπον' (all-seeing or far-shining) is a distinctive epithet for fire here, emphasizing its luminous and far-reaching nature, a quality central to its value for humans. The phrase 'ευς πα' (fair son) serves as a polite or euphemistic reference to Prometheus, highlighting his human-like beauty despite his divine lineage. The genitive 'Ιαπετου' (of Iapetus) clarifies his parentage, a key genealogical detail in Hesiodic tradition.",235
236,A glow in a hollow fennel stalk.,"This fragment illustrates a compact, imagery-driven style characteristic of Hesiodic poetry, where abstract concepts are grounded in tangible botanical elements. The noun 'αυγη' (glow/light) is placed in the accusative case as the object of an implied verb (often understood as 'holding' or 'containing' in the broader context of the Theogony), creating a vivid visual of light confined within a natural vessel. The use of 'ναρθηκι' (fennel stalk) is culturally significant, as fennel (mastic) was associated with fire and lightning in Greek mythology (e.g., Prometheus using it to steal fire from the gods). The adjective 'κοιλω' (hollow) emphasizes the vessel's capacity to contain the light, highlighting the contrast between the fragile plant and the luminous energy it holds. The syntax is elliptical, omitting the finite verb, which is a common feature in poetic fragments to evoke immediacy and focus attention on the visual juxtaposition.",236
237,"He bit the spirit deep within, Zeus the thunderer, and he angered his dear heart, when he saw the far-shining light of fire among men.","The sentence describes Prometheus's punishment by Zeus, focusing on the internal emotional and physical torment inflicted upon him. The verb δάκεν (bit) is used metaphorically to describe the pain inflicted on the θυμόν (spirit/anger), a common Homeric and Hesiodic expression for intense grief or rage. The epithet ὐψιβρεμέτην (thunderer) is a standard Homeric and Hesiodic honorific for Zeus, emphasizing his power over the sky and storms. The phrase φίλον ἦτορ (dear heart) highlights the personal nature of the grief, while the relative clause introduced by ὠς (when) explains the cause of Zeus's anger: the theft of fire. The term τηλέσκοπον (far-shining) is a poetic compound adjective that emphasizes the brilliance and far-reaching visibility of the fire, a significant cultural symbol in Greek mythology representing civilization and technology. The use of asyndeton (the omission of conjunctions between clauses) in the first part of the sentence creates a rapid, impactful rhythm, mirroring the suddenness of the punishment.",237
238,"Straightaway, in exchange for fire, he crafted evil for men.","The adverb αὐτίκα (straightaway/immediately) emphasizes the swiftness of the action, a common feature in mythic narratives where divine decisions have immediate, catastrophic consequences. The preposition ἀντί (in exchange for) governs the genitive πυρός (fire), establishing a causal or substitutionary relationship central to the Prometheus myth: the gift of fire is the catalyst for the subsequent punishment. The verb τεύξεν (he crafted/made) is in the aorist tense, indicating a completed, punctual action. The noun κακόν (evil) functions as the direct object, while ἄνθρωποις (men) is in the dative case, serving as the indirect object or recipient of this evil. Stylistically, the sentence utilizes asyndeton (the omission of conjunctions between clauses or phrases) to create a rapid, unbroken flow of action, heightening the dramatic tension. The juxtaposition of the gift (fire) and the result (evil) underscores the tragic irony inherent in the myth of Prometheus.",238
239,For the renowned Amphigyes fashioned the earth and the holy maiden to be like the counsel of Kronos.,"The verb συμπλασσε (sumplasse) is a compound of συν- (together) and πλασσω (to shape/mold), implying a careful, artistic creation of a composite whole. The subject, Amphigyes, is an epithet of Zeus, literally meaning 'he who hears on both sides' (referring to his all-encompassing hearing), here modified by the adjective περικλυτος (renowned/famous). The phrase 'earth and the holy maiden' (γαιης... παρθενω) functions as a hendiadys, where two nouns are used to express a single complex concept: the earth as a nurturing mother or the earth in its fertile, virgin state. The adjective αιδοιη (holy/reverend) emphasizes the sacred nature of the maiden (Gaia/Tellus). The syntax employs a genitive of source or origin with Κρονιδεω (of Kronos) modifying βουλας (counsel), suggesting that the creation follows the divine plan of the previous generation. The sentence exhibits a form of assonance with the repetition of the 'a' sound in γαιης, γαρ, and παρθενω, and the alliteration of 'p' in περικλυτος and παρθενω. The preposition δια (through/by) with the accusative βουλας indicates the means or instrument of the action, highlighting that the act of creation is an execution of divine will.",239
240,And she girded the goddess and adorned her with a silvery robe.,"The sentence employs asyndeton (the omission of conjunctions between clauses) in a broader context, though here the conjunction 'δέ' (and) connects this action to the previous narrative flow. The verb 'ζώω' (to gird, to bind) is a specific technical term often used for dressing a deity or preparing for battle, implying the fastening of a belt or girdle. 'Κοσμέω' (to adorn) suggests a more general act of beautification. The adjective 'γλαυκώπις' (glaukopis), typically translated as 'bright-eyed' or 'owl-eyed', is a recurring epithet for Athena, highlighting her keen vision and association with the owl. The phrase 'ἀργυφέη ἐσθῆτι' (with a silvery robe) uses the instrumental dative to indicate the means by which the goddess is adorned. The use of 'ἀργυφέη' (silvered/silver-like) emphasizes the divine and precious nature of the garment, a common motif in Hesiodic descriptions of divine attire.",240
241,"From the top of her head, she fastened a beautifully crafted veil with her hands, a wonder to behold.","The sentence employs the dative of source (κρηθεν) with the preposition κατά (κατά κρηθεν) to indicate the precise point of origin for the action. The verb κατεσχεθε is a deponent aorist middle indicative, suggesting the subject performed the action upon herself or in a reflexive manner, fitting the context of dressing. The adjective δαιδαλεην (δαίδαλεος) is significant in Hesiodic poetry, often describing objects made by Hephaestus that possess intricate, almost magical craftsmanship. The final phrase θαυμα ιδεσθαι functions as an appositive to καλυπτρην, where the neuter noun θαυμα ('a wonder') is modified by the articular infinitive (implied) or simply the infinitive ιδεσθαι ('to behold'), creating a noun phrase that emphasizes the visual splendor of the veil. This construction serves to highlight the divine quality of the object. There is no specific rhetorical device like chiasmus or asyndeton present in this specific clause, but the rhythm and word order emphasize the action and the result.",241
242,,"The provided input contains no actual Ancient Greek text, only placeholder identifiers with no forms, lemmas, or syntactic relations. Consequently, no translation, glosses, or contextual notes can be generated.",242
243,"And he placed a golden crown upon his head, which the renowned Amphiguneus himself had fashioned by rubbing his hands, as a gift to father Zeus.","The sentence employs a participle of means, 'ἀσκήσας' (having rubbed/worn), with the dative 'παλάμῃσι' (hands), to describe the physical action of working or polishing the crown. This verb often implies the vigorous rubbing or friction used in crafting metal or stone. The relative clause 'τὴν ... ποίησε' (which ... he made) provides an appositive explanation of the crown, with the subject 'Ἀμφιγυήεις' (Amphiguneus, a poetic epithet for Hephaestus or a similar divine craftsman) appearing in the nominative as the agent. The epithet 'περικλυτὸς' (renowned/famous) is an honorific adjective typical of epic diction. The final participial phrase 'χαριζόμενος Διὶ πατρι' (granting a gift to father Zeus) uses the dative of the recipient and the specific familial designation 'πατρι' (father) to emphasize the hierarchical relationship and the act of piety or offering. The syntax relies on a series of participles ('ἀσκήσας', 'χαριζόμενος') to layer the manner and purpose of the action around the main verb 'ἔθηκε' (placed).",243
244,"And in her she had crafted many intricate works, a wonder to behold: beasts, as many as the land and the sea nourish; of these she had set many before them—great was the grace that shone forth—wonderful things, resembling living creatures with voices.","This sentence describes the creation of Hesiod's Muses (or the goddess associated with them, depending on the specific line context, though here it refers to the 'daidala' or intricate works). The syntax features a complex appositional structure where 'κνώδαλ' (beasts) and 'θαυμασία' (wonderful things) both elaborate on 'δαίδαλα' (intricate works/ornaments). The parenthetical insertion 'χαρίς δ' ἀπελάμπετο πολλή' (great was the grace that shone forth) creates a moment of stylistic pause, emphasizing the aesthetic quality of the creations through the verb 'ἀπελάμπω' (to shine forth), which is often used metaphorically for the radiance of divine beauty or favor. The phrase 'ζώοισιν εἰκότα φωνήεσσιν' (resembling living creatures with voices) utilizes a chiasmic-like balance between the living nature of the beasts and the human-like attribute of voice, highlighting the uncanny realism of the crafted works. The use of 'ὅσ' ... τρέφει' (as many as ... nourish) is a standard epic formulaic comparison linking the divine art to the natural world. The sentence demonstrates Hesiod's tendency to blend descriptive cataloging with theological awe.",244
245,But once he had fashioned a beautiful evil in exchange for a good.,"The sentence employs a striking chiasmus through the juxtaposition of 'beautiful evil' (καλὸν κακόν) and 'exchange for a good' (ἀντ' ἀγαθοῖο). This oxymoron, where 'beautiful' (καλόν) modifies 'evil' (κακόν), is central to the Hesiodic theme of the deceptive nature of Pandora, representing how something seemingly pleasing can contain hidden harm. The particle 'αὐτάρ' (but/however) serves as a strong asyndetic transition, marking a sharp turn in the narrative sequence. The construction 'ἀντ' ἀγαθοῖο' (in exchange for a good) utilizes the genitive case to indicate the price or substitution, highlighting the transactional and tragic logic of the myth where the gods' gifts to humanity are ultimately ambivalent.",245
246,"Lead her forth to where other gods and men were, rejoicing in the order of the son of loud-voiced father.","The sentence begins with an aorist imperative (ἐξάγαγε, contracted to ἐξάγαγ') addressed to a subordinate deity, likely Hermes or a similar guide, instructing them to escort a figure (implied to be a goddess) to the realm of the Olympians. The relative adverb ἐνθά (where) introduces a temporal and locative clause describing the destination, modified by the enclitic particle περ, which adds an emphatic or expansive nuance ('right there where' or 'even where'). The phrase ἀλλοι... θεοι ηδ' ανθρωποι (other gods and men) utilizes asyndeton (the omission of a conjunction between the two subjects) to create a rhythmic enumeration of the divine and human populations inhabiting that space. The participle ἀγαλλομένην (rejoicing/glorying) is feminine singular, agreeing with the omitted direct object of the main verb, describing the emotional state of the escorted figure as she is brought into the cosmos. The final noun phrase employs a complex genitive attribute structure: 'of the order of the grey-eyed [one] of the loud-voiced father.' Here, 'grey-eyed' (γλαυκωπίδος) is a traditional epithet for Athena, while 'loud-voiced father' (ὀβριμοπάτρης) is a kenning-like periphrasis for Zeus, the supreme god. The word κόσμω (cosmos/order) carries the specific connotation of the harmonious arrangement of the universe under divine rule. The syntax places the participle before the genitive attributes, creating a focus on the act of rejoicing within the established order.",246
247,"And it was a wonder to the immortal gods and to mortal men, as they saw the cruel, unmanageable craft.","The sentence employs a chiastic structure in the opening phrase, juxtaposing 'immortal gods' (ἀθανάτους... θεοὺς) and 'mortal men' (θνητούς... ἀνθρώπους) to emphasize the universal scope of the event across all of creation. The conjunctions τε... τε (rendered here as 'and... and') create a balanced parallelism. The participle δόλον (craft/trick) is modified by two adjectives, αἰπύν (cruel/terrible) and ἀμήχανον (unmanageable/helpless), which are coordinated and separated by a comma, a rhetorical device known as asyndeton in the Greek sense of omitting a conjunction between the adjectives to heighten the description. The phrase ἀμήχανον ἀνθρώποισιν uses a dative of reference, indicating that the craft was unmanageable specifically for humans. The verb εἶδον (they saw) is in the aorist tense, suggesting a specific moment of realization or vision. The sentence reflects the Hesiodic theme of divine deception and the limitations of human agency in the face of cosmic order.",247
248,"For from her is the race of female women, who are more destructive; for from her is the race and tribes of women, a great trouble to mortals who dwell with men, not of ruinous poverty, but of satiety.","This passage employs a chiastic structure in the final clause (not of ruinous poverty, but of satiety) to contrast two forms of suffering. The phrase 'female women' (γυναικῶν θηλυτεράων) is a pleonasm used for emphasis, characterizing women as the most destructive of all female beings. The term 'satiety' (κόροιο) is particularly significant in Hesiodic thought, representing a dangerous excess that leads to moral decay, contrasting with the more commonly feared 'ruinous poverty.' The syntax uses a relative clause (οἵ) with an anacoluthon, shifting from a descriptive clause to a nominal appositive ('a great trouble'), which emphasizes the causal relationship between the origin of women and their detrimental effect on men. The use of 'for' (γάρ) twice at the beginning of clauses creates a parallelism that reinforces the causal argument.",248
249,"Just as, whenever in smooth-walled hives the bees feed drones, partners in evil works—these, all day long until the sun has set, hasten to place white combs; while those remaining inside gather the burdensome labor of others into their own bellies—just so did Zeus, the loud-thundering, place for men, evil mortals, women, partners in toilsome works.","This passage employs a complex similitude (simile) comparing the creation of women to the behavior of bees and drones within a hive. The structure is marked by an extended parenthetical clause (set off by dashes) that details the specific division of labor: the 'worker' bees (females) work outside during the day, while the 'drones' (males) remain inside, consuming the fruits of others' labor. This internal description is itself an example of antithesis, contrasting the external diligence of the bees with the internal idleness of the drones. The sentence concludes with a chiastic correspondence between the 'partners in evil works' (κηφηνας... ξυνήονας) in the bee simile and the 'partners in toilsome works' (ξυνήονας... αργαλέων) regarding women, reinforcing the thematic link between the natural world and the divine punishment of humanity. The epithet 'loud-thundering' (υψιβρεμετης) for Zeus emphasizes his power in enacting this 'evil' (kakon), which is the introduction of women to the male-dominated human race, a central theme in Hesiod's cosmology regarding the decline of the human race from the Golden Age.",249
250,He brought forth another evil in place of a good.,"The sentence employs a sharp antithesis (antitheton) between κακόν (evil) and ἀγαθοῖο (a good), highlighting a theme of replacement or substitution. The preposition ἀντί with the genitive (ἀγαθοῖο) indicates exchange or substitution, suggesting that the new evil completely supplants the previous good. The use of ἕτερον (another/different) emphasizes that the new evil is distinct from the previous one, yet serves a similar structural role in the narrative sequence of misfortunes. The asyndeton (lack of a conjunction between clauses, though this is a single clause here, the juxtaposition of concepts creates a pause) enhances the abruptness of the transition from good to evil.",250
251,"Whoever, wishing to avoid marriage and the sorrowful deeds of women, does not wish to be married, but comes to old age utterly destitute, the nurse of old age.","This sentence illustrates a conditional construction using the particle 'κε' (or 'ἄν') with the optative mood ('ἔθελη', 'ἵκοιτο') to express a future possibility or a general truth. The participle 'φεύγων' (avoiding) agrees with the relative pronoun 'ὅς' and sets up the condition. The phrase 'μέμφορα ἔργα γυναικῶν' (sorrowful deeds of women) reflects a common Hesiodic motif portraying women as a source of trouble and financial drain. The sentence employs asyndeton between the two main clauses (the condition of not marrying and the consequence of destitute old age), though a comma is present in the text. The final phrase 'χητὶ γηροκόμοιο' uses a striking epithet ('nurse of old age') in apposition to 'destitution,' personifying poverty as the sole caretaker of the unmarried elder. The syntax relies heavily on the genitive 'γηροκόμοιο' modifying 'χητὶ' to emphasize the intimate and inescapable relationship between poverty and the aged.",251
252,"He does not live in want of life; but when he dies, the heirs divide his possessions.","The sentence presents a stark contrast between the condition of the living individual and the fate of his property after death. The subject 'ὁ' (he) refers to the deceased individual mentioned in the preceding context of the Theogony, though the sentence stands grammatically complete. The phrase 'βιότου ἐπιδευὴς' uses the genitive of respect (or limitation) with the adjective 'ἐπιδευὴς' (lacking), literally meaning 'lacking of life,' which idiomatically translates to 'not in want' or 'not poor.' The second clause introduces a temporal participle 'ἀποφθιμένου' (having died), which sets the condition for the action of the 'χηρωσταί' (heirs). The verb 'δατέονται' (they divide or distribute) is deponent and passive in form but active in meaning, specifically referring to the legal division of an estate. The sentence employs asyndeton between the two main clauses (connected only by the particle 'δε' at the start of the second clause), creating a sharp juxtaposition between the self-sufficiency of the living and the inevitable fragmentation of their assets upon death. This reflects the Hesiodic theme of the transience of human wealth and the role of kinship in the post-mortem distribution of property.",252
253,"And may destiny for marriage come to me, and he held a beloved wife, united in his mind; and from that life, evil constantly opposes the good.","The sentence employs a distinct shift in mood and voice to contrast divine will with human action and cosmic consequence. The first clause uses the optative mood (γενήται) with the particle δέ, expressing a prayer or wish for a favorable destiny (μοῖρα) regarding marriage. The second clause shifts to the aorist indicative (ἔσχεν), describing a concrete historical action where the subject (implied as Zeus or a divine figure) acquires a 'kednēn akōitin' (beloved wife). The adjective 'kednēn' (beloved/cherished) paired with 'akōitin' (wife) emphasizes the sanctity of the union, while the participle 'ararīsan' (united/linked) with the dative 'prapidessi' (in the mind/heart) highlights an internal, mental concord rather than merely a physical bond. The final clause introduces a gnomic truth or cosmic principle using the present indicative 'antipherizei' (opposes/exchanges). The construction 'kakon esthlon antipherizei' (evil exchanges/opposes good) utilizes a chiasmus-like balance between the abstract nouns 'kakon' and 'esthlon' (evil and good), modified by the adverb 'emmenes' (constant/continual). The phrase 'ap' aiōnos' (from life/age) suggests that this antagonism between good and evil is a fundamental, enduring feature of existence itself.",253
254,"But whoever has cut off the unbreakable lineage, lives in his chest holding incurable grief in his spirit and heart, and incurable evil is his.","This sentence describes the state of a being (often interpreted as Prometheus in this context) who has severed a divine lineage. The syntax employs a relative clause introduced by ὃς with the particle κε (indicating future/general condition) followed by an aorist subjunctive (τετμή), establishing a conditional premise. The main clause uses the present indicative (ζωεῖ) to describe the ongoing consequence. The phrase 'in his chest' (ἐνὶ στήθεσσι) utilizes the dative of location, a common Homeric and Hesiodic feature. The participle ἔχων (holding) governs a double accusative construction of emotion and body part (αἰλίαν ἀνίην θυμῷ καὶ καρδίῃ), where the dative case for θυμῷ and καρδίῃ indicates the location of the grief. The final clause uses a nominative adjective (ἀνήκεστον) and noun (κακόν) with the verb 'is' to form a predicative structure, emphasizing the permanence of the suffering. The repetition of 'and' (καί) at the beginning of the final clause creates a slight anaphora, reinforcing the weight of the consequence. The term 'unbreakable lineage' (ἀταρτηροῖο γενέθλης) uses a rare poetic compound adjective to denote an unassailable or indissoluble origin.",254
255,"Thus it is not possible to steal Zeus's mind, nor to escape him.","The sentence employs a double negative construction (οὐκ... οὐδέ) to create a strong, emphatic prohibition or statement of impossibility regarding two distinct actions: theft and evasion. The syntax relies on an infinitival construction where the infinitives κλέψαι ('to steal') and παρελθεῖν ('to escape/pass by') function as the subjects of the impersonal verb ἐστίν ('it is'). The verb κλέπτω, when used with νοῦς (mind/intent), carries the specific connotation of deceiving or outwitting someone, suggesting that one cannot trick or surprise the divine intellect. The conjunction δέ, attached to the second infinitive via enclisis as -δέ, serves a copulative function, linking the two impossible feats. The use of the genitive Διός (Zeus's) with νοῦν emphasizes the possession of the divine intellect, highlighting the absolute nature of Zeus's omniscience and the futility of attempting to conceal or bypass it. The sentence structure reflects a common Hesiodic theme of the inescapable nature of divine knowledge and order.",255
256,"For the son of Iapetus, unoffending Prometheus, did not escape his deep anger; but a mighty bond, born of necessity and his own great cunning, holds him fast.","The sentence employs a clear antithetical structure introduced by the adversative conjunction 'ἀλλὰ' (but), contrasting Prometheus's failure to escape Zeus's wrath with the inevitability of his current confinement. The adjective 'ἀκάκητα' (unoffending, blameless) is used ironically here, as Prometheus's actions (stealing fire and deceiving Zeus) were indeed offenses, yet the term highlights his lack of malicious intent toward the gods' authority in a moral sense, or perhaps his innocence regarding the specific fate he suffers compared to the severity of the punishment. The phrase 'μεγας κατα δεσμος' (mighty bond) personifies the constraint as a powerful, almost living entity, a common motif in Hesiod where abstract forces like Ananke (Necessity) and Moira (Fate) are treated as active agents. The use of the genitive 'υπο αναγκης' (under necessity) alongside the participle 'πολυιδριν εοντα' (being of much cunning) suggests that the very wisdom that allowed Prometheus to deceive Zeus is now the instrument of his entrapment, creating a subtle thematic irony. The sentence avoids asyndeton, instead using the coordinating conjunction 'και' to link the two causes of his binding, emphasizing the dual nature of his suffering: external compulsion and his own inherent trait.",256
257,"And as soon as his father had taken to heart the matter of Briareus and of Cottus and of Gyes, he bound their mighty heroism, which they carried with them, in strong bonds, along with their appearance and their size.","The sentence employs a paratactic structure typical of epic narrative, where the temporal clause introduced by ὡς (as soon as) is immediately followed by the main action. The verb ὀδύσσατο (he took to heart, he was grieved/angry) is a deponent verb in the aorist, indicating a sudden shift in the father's (Cronus's) emotional state regarding his sons. The use of the dative case for θυμῷ (with his heart) is an instrumental dative, emphasizing the internal locus of the emotion. The syntax features a notable asyndeton in the listing of the three sons (Briareus, Cottus, Gyes) before the main verb, followed by the explicit coordination with τε ... καί ... καί. The phrase ἠνορέην ὑπέροπλον (mighty heroism, overbearing/stout) uses a compound adjective that conveys both physical strength and an aggressive, overwhelming nature. The participle ἀγόμενος (carrying) agrees with the implied subject of the main clause (the father) but modifies the abstract nouns (heroism, appearance, size) as attributes being carried by the sons. The sentence utilizes a chiastic-like rhythm in the final list: heroism (abstract quality), appearance (physical form), and size (physical dimension), all bound together. The repetition of the conjunction καί (and) before each of the final three nouns (ἠνορέην, εἶδος, μέγεθος) creates a rhythmic enumeration that emphasizes the totality of the sons' attributes that were restrained.",257
