Unnamed: 0,translation,notes,sent_id
171,"But when a man grows old, he does not die; rather, like smoke, he is dispersed and becomes air.","This sentence employs a comparative simile introduced by ὥσπερ (like/as) to describe the transformation of the human body after death. The structure contrasts physical death (οὐκ ἀποθνῄσκει) with a transmutation into a natural element (ἀήρ γίνεται), reflecting a philosophical or satirical view of mortality common in Hellenistic literature. The participle διαλυόμενος (being dispersed/dissolved) modifies the subject implicitly, describing the manner in which the transformation occurs. The use of ἀλλὰ (but/rather) creates a strong contrast between the expected cessation of life and the actual metamorphosis. Stylistically, the sentence uses asyndeton in the second clause, omitting a conjunction between the participle and the finite verb to suggest a seamless, continuous process of change. The imagery of smoke turning into air evokes the ancient concept of the soul or essence leaving the body and returning to the elemental world.",171
172,And this is the food for all.,"The sentence employs a simple copular construction where the demonstrative pronoun αὕτη (this) functions as the predicate nominative, linked to the subject τροφή (food) by the implied verb 'is'. The enclitic particle δέ (de) serves a connective function here, likely contrasting this specific sustenance with previous descriptions or simply advancing the narrative. The adjective πᾶσιν (for all/all) is in the dative case, indicating the indirect object or beneficiary of the food. The syntax is concise and direct, typical of Lucian's descriptive style, which often uses straightforward phrasing to depict the bizarre or fantastical elements of his narrative world without unnecessary elaboration.",172
173,"For when they have kindled a fire, they roast frogs on the coals.","The sentence employs a temporal clause introduced by 'ἐπειδάν' (whenever/when) followed by the particle 'γάρ' (for), which provides an explanatory cause or reason for a preceding statement. The syntax uses the aorist subjunctive in the temporal clause ('ἀνακαύσωσιν') and the present indicative in the main clause ('ὀπτῶσιν'), a common pattern for describing habitual actions or general truths in ancient narrative. The imagery of roasting frogs on coals is characteristic of Lucian's satirical style, which often parodies epic conventions and mythological accounts by substituting mundane or absurd elements (like frogs) for heroic feats. This juxtaposition creates a humorous effect, highlighting the absurdity of the narrator's tale. The sentence structure is straightforward, with no complex literary devices such as chiasmus or anaphora, but its brevity and directness serve to emphasize the ridiculousness of the action described.",173
174,And many are flying in the air among them.,"The sentence features the present middle/passive participle πετομένοι (flying) agreeing with the subject πολλοί (many), functioning as a predicate adjective or part of a periphrastic construction with the copula εἰσίν. The preposition παρ’ (from παρά) with the dative αὐτοῖς (to them) indicates proximity or presence 'among them' or 'by their side.' The phrase ἐν τῷ ἀέρι (in the air) uses the dative case for the location. The sentence exemplifies the fantastical and satirical tone characteristic of Lucian's work, describing impossible aerial beings in a matter-of-fact manner. The use of the present tense suggests an ongoing, habitual action within the narrative's reality. The conjunction δὲ serves to connect this observation to the preceding context, maintaining the flow of description.",174
175,"And when they are roasting, they sit around them just as people do around a table, inhaling the rising smoke and feasting.","The sentence employs a vivid simile introduced by ὥσπερ ('just as'), comparing the grotesque behavior of the cannibals to a civilized dining scene. The verb περικαθεσθέντες (aorist participle) indicates the action of sitting around, establishing the manner for the subsequent finite verbs. The phrase περι τράπεζαν ('around a table') evokes the Greek symposium or dining customs, creating a stark irony given that the 'table' here is the roasted bodies of their enemies. The verb κάπτουσι (they inhale/draw in) is used specifically for drawing smoke or air into the lungs, often implying a greedy or eager action. The participle ἀναθυμιούμενον ('rising' or 'emitting') modifies smoke, suggesting a lingering, sensory detail that enhances the sensory experience of the feast. The sentence ends with εὐωχῶνται ('they feast'), a verb typically reserved for joyful banquets, which is juxtaposed with the horrific act of eating roasted flesh. This juxtaposition serves as a satirical device, highlighting the absurdity and barbarity of the scenario by applying the language of high culture to a monstrous act.",175
176,For they are fed with such food.,"The sentence features the correlative particle μέν (men), which typically sets up a contrast or a specific point within a larger discourse, often paired with δέ (de) in a subsequent clause, though the contrasting element is absent here. The verb τρέφονται (trefontai) is in the present passive indicative third person plural, indicating a continuous state of being sustained or nourished. The adverbial dative σίτῳ (sitōi), meaning 'with food,' is modified by the demonstrative adjective τοιούτῳ (toutōi), 'such,' which agrees in case, number, and gender. The particle δή (dē) adds emphasis or clarifies the assertion. This construction is characteristic of Lucian's satirical style in the True History, where the narrator often describes absurd or impossible scenarios with the same matter-of-fact tone used for mundane realities, employing chiasmus-like structures or emphatic particles to heighten the sense of wonder or absurdity.",176
177,"For them, their drink is air squeezed into a cup, and water flowing out like dew.","This sentence employs a striking hyperbole characteristic of Lucian's satirical style, describing the impossible sustenance of a fantastical culture. The syntax utilizes a double predicate construction: the subject 'ποτόν' (drink) is equated first to 'ἀήρ' (air) and then to 'ὑγρόν' (liquid/water), linked by the conjunction 'καί' (and). The participles 'ἀποθλιβόμενος' (being squeezed out) and 'ἀνείς' (letting flow/flowing out) function as attributive modifiers that vividly describe the physical actions required to consume these elements. The simile introduced by 'ὡς περ' (just as) comparing the flowing liquid to 'δρόσον' (dew) adds a layer of poetic irony, elevating the absurdity of drinking air by comparing it to something natural yet insubstantial. The use of the dative 'αὐτοῖς' indicates the perspective of the inhabitants, emphasizing their alienation from normal human needs.",177
178,"No, they do not urinate or defecate, but they are not bored like we are, nor do the children provide sexual intercourse on the seats, but on the thighs above the calves, for they are bored there.","This sentence exhibits a complex structure of negation and contrast using the particles οὐ μήν (no, indeed) and the correlative conjunctions οὐδέ... αλλ' (neither... but). The syntax relies heavily on asyndeton (the omission of conjunctions) within the clauses to create a rapid, matter-of-fact tone characteristic of Lucian's satirical style. The text employs a striking juxtaposition of bodily functions: the mundane acts of urination and defecation are immediately contrasted with the absurdity of the children's boredom and the specific, anatomical precision of their sexual positions ('on the thighs above the calves'). The phrase 'above the calves' (ὑπὲρ τὴν γαστροκνημίαν) is a deliberate, clinical description that heightens the grotesque humor by applying surgical or anatomical terminology to a sexual act. The final clause, introduced by γάρ (for), provides a causal explanation for the previous action, reinforcing the satirical logic that the location is dictated by the children's state of boredom. The use of the perfect passive participle τετρημένοι (bored/pierced) plays on the dual meaning of the root τρω- (to pierce/tear), suggesting a state of being 'pierced' by ennui, a metaphorical usage common in Greek but presented here with literal physical consequences.",178
179,"For among them, a man is considered handsome if he is somewhere bald and beardless; but they detest men with hair and beards.","The sentence employs a sharp chiasmus in its structure: the first clause describes the positive valuation (handsome) of two negative physical traits (bald, beardless), while the second clause describes the negative valuation (detested) of two positive physical traits (hairy, bearded). The particle 'δε' (de) is used twice to mark a strong contrast between the two groups: first introducing the main clause ('for among them...') and then contrasting the second clause ('but they detest...'). The verb 'νομίζεται' (nomizetai) is a passive periphrastic construction indicating a general cultural belief or custom. The use of 'που' (pou) adds a slight nuance of uncertainty or approximation ('somewhere' or 'perhaps'), suggesting that even a partial baldness is sufficient for the ideal. The verb 'μυσαττονται' (mysattontai) carries a strong connotation of disgust or revulsion, emphasizing the extremity of the cultural preference. This passage satirizes the inversion of aesthetic norms, a common theme in Lucian's work, by presenting a society where the absence of typical masculine markers is the pinnacle of beauty.",179
180,"But as for the cometary stars, on the contrary, they regard comets as beautiful.","The sentence features a sharp contrast introduced by 'το- τοὐναντίον' (on the contrary), which serves as a pivot between the expected astronomical classification and the actual belief being described. The preposition 'ἐπὶ' with the genitive 'τῶν κομητῶν ἀστέρων' functions as a topicalizing marker ('concerning the cometary stars'), a common syntactic structure in narrative to shift focus. The verb 'νομίζουσιν' (they regard/think) takes a complex object construction: 'τοὺς κομήτας' (the comets) as the accusative object and 'καλοὺς' (beautiful) as the predicative adjective. This structure highlights the subjective valuation of the subject rather than an objective description. The text employs a form of irony typical of Lucian's satire: the term 'κομητῶν ἀστέρων' (cometary stars) suggests a formal astronomical categorization, yet the sentence reveals that the subjects (likely a specific group of people or a culture being mocked) misinterpret the very nature of these celestial bodies by attributing human or aesthetic qualities ('beautiful') to them, thereby inverting the expected relationship between the object and its description. The sentence also demonstrates the use of 'δέ' as a connective particle to transition between topics while maintaining the flow of the narrative.",180
181,"For some people were visiting, who were also telling stories about them.","The sentence employs a relative clause (οἳ... διηγοῦντο) to add descriptive detail to the indefinite subject τινες. The verb διηγοῦντο is in the imperfect middle voice, suggesting a continuous or repeated action of 'telling a story' or 'narrating,' a common feature in Lucian's satirical prose where characters engage in elaborate, often fabricated, tales. The particle γάρ provides a causal explanation for a preceding statement, linking this event to a prior context. The use of the indefinite pronoun τινες (some people) combined with the relative clause creates a vague yet specific narrative voice typical of Lucian's style, where the focus is on the act of storytelling itself rather than the identity of the storytellers. The preposition περί (peri) with the genitive case (ἐκείνων) indicates the subject matter of the stories, literally 'concerning them' or 'about them,' referring back to the inhabitants or subjects previously discussed in the narrative.",181
182,"Moreover, beards grow a little above the knees.","This sentence exemplifies Lucian's characteristic use of hyperbole and the absurd to mock the credulity of travelers and historians. The phrase 'above the knees' (ὑπὲρ τὰ γόνατα) is a deliberate inversion of the expected anatomical location for facial hair (on the chin), creating a grotesque image of a man whose beard extends down his legs. The adverb μικρόν (a little) adds a touch of ironic precision to an impossible description, mimicking the tone of a factual geographical report. The sentence structure employs the compound conjunction καὶ μήν (moreover/furthermore) combined with the emphatic particle γέ to transition into this fantastical claim, reinforcing the satirical assertion that such things are not only possible but a matter of common fact.",182
183,"And they do not have nails in their feet, but all are one-toed.","This sentence employs a clear antithetical structure using the coordinating conjunction αλλα (but) to contrast a negative condition with a positive, defining characteristic of the subjects. The term μονοδάκτυλοι (one-toed) is a compound adjective formed from ἕνας (one) and δάκτυλος (finger/toe), functioning here as a predicative nominative with the copula εἰσίν. The description relies on physical anomaly typical of Lucian's satirical style, depicting creatures with unnatural anatomical features. The phrase ἐν τοῖς ποσίν specifies the location of the missing nails, while παῦς (all) serves as the subject of the second clause, emphasizing the universality of this trait among the group.",183
184,"And over each of their buttocks a cabbage has grown, long like a tail, sprouting forever and, when the person is lying on their back, not being broken off.","This sentence employs a grotesque hyperbole characteristic of Lucian's satirical style, describing the absurd physical traits of the inhabitants of the Moon. The phrase 'over their buttocks' (ὑπὲρ τὰς πυγάς) is used with anatomical precision to create a shocking visual of a vegetable growing directly from the rear. The simile 'long like a tail' (μακραὶ ὥσπερ οὐρά) equates the cabbage to an animal appendage, reinforcing the hybrid nature of the beings. The participial construction 'sprouting forever' (θάλλουσα εἰς αἰεί) suggests an unnatural, perpetual vitality, contrasting with the final clause 'not being broken off' (οὐ κατακλωμένη). The use of the genitive absolute construction (ὑπτίου ἀναπίπτοντος) to denote the person lying on their back highlights the resilience of the cabbage, which remains intact even during the act of defecation implied by the posture, adding a layer of scatological humor typical of the genre.",184
185,But they lick off the very sharpest honey.,"The sentence employs the verb ἀπομύσσω (to lick off), which is typically used for animals or infants, creating a satirical effect when applied to the narrator's companions in Lucian's work, emphasizing their bestial or absurd behavior. The adjective δριμύτατον (very sharpest) is the superlative form of δριμύς (sharp, pungent), modifying μέλι (honey). While honey is generally associated with sweetness, the superlative 'sharpest' here likely refers to an intensely pungent or acrid flavor, perhaps spoiled or mixed with something harsh, fitting the grotesque and paradoxical nature of the 'True History.' The enclitic particle δέ serves as a connective, linking this action to the preceding narrative sequence.",185
186,"And whenever they are toiling or exercising, they sweat so profusely from their entire body that even cheese can be curdled from it, provided one adds a little honey.","This sentence employs hyperbole, a central feature of Lucian's satirical style in the True History, to describe the absurdity of the inhabitants' physiology. The construction 'ὥστε' (so that) introduces a result clause with the passive infinitive 'πηγνύσθαι' (to be curdled), emphasizing the physical properties of the sweat. The phrase 'γαλακτὶ παντὶ τῷ σώματι' uses a dative of advantage or means ('from the whole body') to indicate the source of the sweat. The participle 'ἐπιστάξαντες' (having added) is aorist active, modifying the implied subject of the infinitive, suggesting a deliberate action required to complete the curdling process. The sentence structure moves from a conditional temporal clause ('ἐπειδὰν') to a result clause, culminating in a vivid, almost culinary image of the sweat's potency.",186
187,"They make oil from onions, very greasy and fragrant, just like perfume.","The sentence employs the particle τε...καί to coordinate two adjectives (λιπαρόν and εὐώδες), creating a balanced description of the oil's physical and sensory qualities. The adverb πᾶνυ intensifies the adjective λιπαρόν, emphasizing the excessive or notable nature of the oil's grease. The comparison introduced by ὥσπερ (like/as) equates this onion-derived oil with μύρον (a scented ointment or perfume), highlighting the surprising nature of the substance. This reflects the satirical and absurd tone characteristic of the work, where ordinary or mundane ingredients are described with the elevated vocabulary typically reserved for precious items. The use of the middle voice ποιοῦνται suggests a general practice or customary action by a group, rather than a specific instance performed by a particular subject.",187
188,They have many water-carrying vines.,"The sentence features a compound adjective, ὑδροφόρους (water-carrying), formed from ὕδωρ (water) and φέρω (to carry), which functions as an attribute to the direct object αμπελους (vines). The use of the enclitic particle δέ here serves a connective function, likely continuing a description of a fantastical landscape. The plural verb ἔχουσιν indicates a third-person subject, likely referring to the inhabitants of the island previously described in the narrative. The phrase exemplifies Lucian's characteristic blend of realistic botanical terminology with impossible, satirical inventions typical of the genre of ancient science fiction.",188
189,"For the grapes are, so to speak, hailstones; and, in my opinion, when a gust of wind shakes those vineyards, then the hailstones fall upon us once the grapes have burst.","This sentence employs a vivid, humorous hyperbole characteristic of Lucian's satirical style in the *True History*. The core rhetorical device is an extended simile (explicitly marked by ὥσπερ, 'just as') where grapes are equated to hailstones (χαλάζα). The sentence structure is bipartite, connected by the coordinating conjunction καί, with the second clause containing a temporal clause introduced by ἐπειδάν ('when') followed by the correlative adverbial pair τότε ('then') and the main verb καταπίπτει ('falls'). The phrase ἐμοὶ δοκεῖν ('it seems to me') functions as a parenthetical gnometic expression, adding a tone of personal, albeit ironic, observation. The syntax relies heavily on participles (ἐμπεσών 'having fallen upon', διαρραγέντων 'having burst') to create a dense, causal narrative flow, emphasizing the sudden violence of the storm. The use of the article with χαλάζα in the second clause (ἡ χαλάζα) creates a specific reference back to the hailstones mentioned earlier, reinforcing the equivalence established at the sentence's beginning.",189
190,"As for the belly, however, they put in it whatever amount of skin they use, as much as they need.","This sentence features the particle 'μέντοι' (μέντοι), which functions as a strong adversative or corrective conjunction, often translated as 'however' or 'but still,' signaling a shift or emphasis in the narrative logic. The syntax employs a correlative structure: 'ὅσα... ὅσων' (whatever... as much as), creating a relationship between the quantity of skin utilized and the quantity required. The verb 'χρῶνται' (they use) is a middle voice form of 'χράωμαι,' which in this context implies using something for a specific purpose. The participle 'τιθέντες' (placing/putting) acts as a circumstantial modifier, indicating the manner in which the action of the main verb occurs. The phrase 'γαστρί' (to the belly) is in the dative case, serving as the indirect object or target of the action. The use of 'πηρά' (skin/bag) metaphorically describes the belly as a container, a common motif in Lucian's satirical style where bodily functions are exaggerated for comedic or absurd effect. The sentence ends with a period, indicating a complete thought within the larger narrative context.",190
191,For it is open to them again and closed again.,"The sentence employs a chiasmus-like structure through the juxtaposition of the antonyms 'ἀνοικτή' (open) and 'κλειστή' (closed), modified by the adverb 'πάλιν' (again) appearing between the verb and the second adjective, creating a rhythmic balance that emphasizes the cyclical or contradictory nature of the situation. The dative plural 'αὐτοῖς' indicates the recipients of the state of being open or closed. The particle 'γάρ' provides a causal explanation for a preceding statement. The use of the present indicative 'ἔστιν' with the predicate adjectives suggests a current, perhaps paradoxical, state of affairs, a common feature in Lucian's satirical style where impossible or contradictory conditions are presented matter-of-factly.",191
192,"It appears that nothing of the intestines exists in her, except this one thing: that everything inside is hairy and smooth, so that even the newborns, when they feel a shiver, crawl into it.","This sentence employs a humorous, pseudo-scientific explanation typical of Lucian's satire, describing a race of people whose internal organs are entirely different from humans. The syntax features a main clause with a passive periphrastic sense ('it appears') followed by a restrictive clause introduced by 'except this one thing' (ἡ τοῦτο μόνον), which is further explained by a causal clause introduced by 'that' (ὅτι). The sentence concludes with a result clause (ὥστε) describing the consequence of this anatomical peculiarity. The word order emphasizes the contrast between the absence of intestines and the presence of a hairy, smooth interior. The term 'neognai' (newborns) is used in a generic sense for infants, and 'rigos' (shiver) refers to the physical reaction to cold, here triggering a behavioral instinct to seek warmth within this unique body cavity. The stylistic effect relies on the juxtaposition of 'hairy' (daseia) and 'smooth' (lasiios), which are often opposites, yet here are presented as co-existing characteristics of the same interior, enhancing the absurdity of the description.",192
193,"Clothing, however, is for the rich soft glass, but for the poor woven bronze.","The sentence employs a strict chiasmus in its structure: the first clause pairs the adjective 'soft' (μαλθακή) with the noun 'glass' (ὑαλίνη), while the second clause pairs the adjective 'woven' (ὑφαντή) with the noun 'bronze' (χαλκή). This inversion mirrors the contrast between the wealthy (πλουσίοις) and the poor (πενήσι), highlighting the absurdity of the materials assigned to each class in this satirical context. The use of the particles μέν and δέ creates a clear contrastive framework. The imagery is hyperbolic, suggesting that glass, a fragile and luxurious material, serves as soft clothing for the rich, while bronze, a hard and durable metal, is woven for the poor, subverting the typical associations of these materials with their respective social statuses.",193
194,"For those regions are very rich in bronze, and they work the bronze by wetting it with water, just as they do wool.","The sentence employs a vivid hyperbolic description characteristic of Lucian's satirical fiction, depicting a world where the material properties of the environment are inverted or exaggerated. The adjective πολύχαλκα (very rich in bronze) serves as a predicate nominative describing the regions (χωρία). The verb ἐργάζονται is middle voice, suggesting the inhabitants engage in the process of working or shaping the metal. The participle ἀποβρέξαντες (having wetted/drenched) with the dative υδάτι (with water) creates a striking juxtaposition, as water is typically used to soften wool (ἔρια) for spinning or weaving, not to work metal. This comparison (introduced by ὡσπέρ) highlights the absurdity of the setting: the inhabitants treat the hard metal exactly like soft wool, implying that the bronze in this fictional land is as pliable and responsive to water as textile fiber. The sentence structure uses a causal conjunction (γάρ) to explain a preceding statement (likely regarding the nature of the people or their industry), while the asyndetic flow of the description adds to the matter-of-fact tone of the impossible scenario.",194
195,"As for the eyes, however, of what sort they are, I hesitate to speak, lest someone should think me a liar because of the incredible nature of the story.","The sentence opens with a circumstantial prepositional phrase, περι των οφθαλμων, which functions as a topic marker, isolating the subject matter before the main verb. The particle μεντοι serves as a transitional marker, often used to introduce a new point or a slight qualification in the discourse. The verb οκνω (I hesitate) takes an infinitive complement (ειπειν) and is followed by a purpose clause introduced by μη τις νομιση. This purpose clause employs the aorist subjunctive (νομιση) to express a feared future possibility. The infinitive ψευδεσθαι (to lie) is in the present tense, indicating the continuous or general nature of the action attributed to the speaker. The phrase δια το απιστον του λογου explains the cause of the potential accusation; the adjective απιστον (unbelievable, incredible) is a key term in Lucian's work, often self-referentially highlighting the fantastical nature of his narrative to pre-emptively deflect skepticism. The syntax reflects a sophisticated rhetorical strategy where the author acknowledges the implausibility of his account while maintaining a tone of scholarly caution.",195
196,"Nevertheless, I also ask this.","The sentence employs the adverb ὅμως ('nevertheless' or 'however') to introduce a contrast or transition, likely pivoting from a previous rhetorical question or statement. The particle δὲ serves a connective function, softening the transition, while καὶ ('also' or 'even') emphasizes the inclusion of this specific query alongside others. Grammatically, the verb ἐρῶ is the first person singular present indicative active of λέγω ('to say' or 'to ask'); in this context, it functions as a verb of asking rather than stating. The neuter singular accusative pronoun τοῦτο ('this') acts as the direct object. The syntax is straightforward, with the adverbial modifiers preceding the subject and object, a common structure in Koine and Attic Greek for emphasis.",196
197,"They have eyes that have been removed, and whoever wishes to take them out keeps them until he needs to see.","This sentence employs a striking paradox characteristic of Lucian's satirical style, describing a society where the natural function of sight is inverted. The phrase περιαιρετούς ἔχουσι ('they have removed ones') uses a perfect passive participle as an adjective to denote a state of having undergone removal, creating a grotesque image of blindness. The syntax shifts from a general description of the people's condition to a specific conditional clause introduced by the relative pronoun ὁ βουλόμενος ('whoever wishes'). The verb φυλάττει ('keeps') combined with the temporal clause ἕως ἂν δεηθῇ ἰδεῖν ('until he needs to see') highlights the absurdity of retaining the very organs of sight only when they are needed for the act of seeing, implying that the eyes are treated as detachable objects rather than integral parts of the body. The sentence structure uses asyndeton in the first clause (implied by the direct object construction) and a clear coordination with καὶ to link the state of being to the action of the individual, emphasizing the logical yet ridiculous consequence of this cultural practice.",197
198,"So having been inserted, look.","The sentence begins with the adverb οὕτως (so/thus), followed by the connective particle δέ (and/but), which here serves a transitional function rather than a strong adversative one. The participle ἐνθεμένος (having been inserted/placed) is a perfect middle/passive participle from ἐντίθημι, functioning adverbially to modify the main verb. It implies a state resulting from a prior action, likely referring to the narrator's physical or imaginative placement within the fantastical landscape described in the preceding context. The main verb ὁρᾶ is the second person singular present active imperative of ὁράω, directing the reader or the imagined companion to observe the scene. The syntax relies on a compact, almost abrupt structure typical of Lucian's satirical style, where the narrator often commands the audience to witness absurdities directly. The use of the perfect participle emphasizes the completed state of the narrator's positioning before the act of seeing.",198
199,"And many, having lost their own possessions, are now seeing themselves served by others.","The sentence features two aorist participles, 'ἀπολέσαντες' (having lost) and 'χρησάμενοι' (having been served/used), which function adverbially to describe the circumstances under which the subject 'πολλοὶ' (many) performs the main action 'ὁρῶσιν' (they see). The verb 'χράω' in the aorist middle is used here with the preposition 'παρ' + genitive ('παρ' ἄλλων') to indicate the source from whom the service is received, literally 'served from others' or 'having others serve them.' The reflexive possessive adjective 'σφετέρους' (their own) emphasizes the contrast between what was previously possessed and the current state of being served by others. This construction reflects the satirical and ironic tone typical of Lucian, where characters experience a sudden reversal of fortune or status, often highlighting the absurdity of their new circumstances.",199
200,"For there are also those who have many deposits, namely the wealthy.","The sentence features a relative clause (οἵ which refers to an implied antecedent of 'people' or 'individuals') modified by the compound adjective ἀποθέτους (deposits/trusts). The verb ἔχουσιν (they have) governs the accusative plural ἀποθέτους, which is qualified by the adjective πολλούς (many). The phrase οἱ πλούσιοι (the wealthy) functions as a predicate nominative (PNOM) in apposition to the relative pronoun οἵ, clarifying that the subjects of the relative clause are specifically the rich. The particle δέ (but/for) at the beginning of the sentence serves as a connective, likely continuing a narrative or argument from a preceding context. The syntax demonstrates a common structure in Ancient Greek where the predicate nominative is placed at the end of the sentence for emphasis or clarity. The use of the plural forms throughout reflects the generalization of the wealthy class as a group possessing multiple deposits.",200
201,"Their ears are plane tree leaves, except for those [which come] from the acorns.","This sentence features a vivid metaphorical comparison (simile) describing the ears of the narrator's companions in the fantastical world of the True History. The phrase 'except for those from the acorns' (πλην γε τοις απο των βαλανων) introduces a humorous, pseudo-botanical exception to the metaphor, suggesting that while most ears are leaves, some are derived from acorns, playing on the natural association of acorns growing on oak trees (and plane trees being a different species). The use of the particle 'γε' (ge) with 'πλην' (plēn, 'except') adds a slight emphatic tone to the exception. The syntax relies on a copular construction with 'εστιν' (estin, 'are') linking the subject 'ears' to the predicate nominative 'plane tree leaves'. The genitive 'των βαλανων' (of the acorns) modifies the implied source of the exceptional ears, creating a playful, surreal imagery characteristic of Lucian's satirical style.",201
202,For they alone have wooden ships.,"The sentence employs the causal particle γάρ (gar), which typically provides an explanation or justification for a preceding statement, often appearing in the second position of its clause (Wackernagel's Law). The construction uses the neuter plural adjective ξυλῖνα (xylina) as a substantive, meaning 'wooden things' or, in this specific nautical context, 'wooden ships' (a common metonymy in Greek). The adjective μοῦνοι (mounoi) agrees with the subject εἶκενοι (ekeinoi) in gender, number, and case, emphasizing exclusivity ('they alone'). The syntax is straightforward subject-verb-object, but the brevity and the use of γάρ suggest this is part of a larger argumentative or descriptive passage, likely contrasting these 'wooden' vessels with fantastical or impossible modes of travel found in the surrounding narrative of Lucian's satirical work.",202
203,"And indeed, I also saw another wonder in the royal palaces.","The phrase 'καὶ μήν' serves as a strong discourse marker, functioning to introduce a new point with emphasis, often translated as 'and indeed' or 'and furthermore.' The second 'καί' acts as an additive particle ('also' or 'even'), emphasizing that the object is an additional item in a sequence of wonders. The verb 'ἐθεασάμην' is a first-person aorist middle indicative of 'θεάομαι,' a verb specifically denoting the act of gazing at or beholding something remarkable, fitting the context of 'wonders.' The noun 'βασιλείοις' is in the dative plural, functioning as the location 'in the royal palaces' (literally 'royal things' or 'royal establishments'), a common metonymic usage in ancient literature to refer to the king's residence. The sentence employs a straightforward narrative structure typical of the genre of travelogue and satire, where the narrator catalogs increasingly absurd phenomena.",203
204,A very large mirror lies over a not very deep well.,"The sentence employs hyperbole through the juxtaposition of the 'very large' (μέγιστον) mirror and the 'not very deep' (οὐ πάνυ βαθεῖος) well. This contrast creates a humorous absurdity, typical of Lucian's satirical style, where a massive instrument for viewing is placed precariously over a shallow pit. The adjective 'deep' is negated by 'not very' (οὐ πάνυ), which serves to undermine the expected grandeur of the well, emphasizing the comical disproportion. The passive verb 'lies' (κεῖται) suggests a static, almost theatrical placement of the object, inviting the reader to visualize the scene as a staged curiosity.",204
205,"If, then, anyone goes down into the well, he hears all the things that are spoken among us on earth; but if he looks into the mirror, he sees all the cities and all the nations, as if they were standing before each person.","The sentence employs a clear antithetical structure marked by the correlative conjunctions 'μέν...δέ' (μέν...δέ) in both the main clauses ('ἂν μὲν... δὲ') and the subordinate visual clause ('μὲν... δὲ'). This creates a balanced parallelism contrasting auditory perception in the well with visual perception in the mirror. The phrase 'παρ' ἠμῖν' (among us) is a cultural marker referring to the human world below, distinguishing it from the realms accessed by the well and the mirror. The verb 'ἐφιστάμενος' (standing before) in the participle 'ἐφεστω̃ς' conveys a sense of vivid immediacy, suggesting the observer perceives distant cities and nations as if they were present and physically standing before them. The use of 'ὅσπερ' (as if) introduces a simile that emphasizes the miraculous or supernatural nature of the vision. The sentence utilizes asyndeton in the second clause ('πᾶσας μὲν πόλεις, πάντα δὲ ἔθνη') to list the objects of vision with rapid, accumulating force, enhancing the sense of overwhelming abundance.",205
206,"At that time I also beheld my own family and the whole of my native land; but whether they also saw me, I no longer dare to say with certainty.","The sentence employs a chiasmus in the visual exchange: the narrator beholds (θεασάμην) the family and land, while the potential reciprocal action is the family beholding (ἐώραν) the narrator. The use of ἠθεασάμην (aorist) contrasts with the imperfect ἐώραν, highlighting the completed act of the narrator's sight versus the ongoing or uncertain nature of their gaze upon him. The phrase 'my own family' (οἰκείους) and 'the whole of my native land' (πᾶσαν τὴν πατρίδα) creates a comprehensive scope, moving from the intimate to the communal. The final clause utilizes the neuter adjective ἀσφαλές (safe/certain) with the article to form a substantive phrase, a common construction in Greek for abstract concepts of security or truth. The sentence ends with a humble admission of uncertainty (οὐκέτι ἔχω τὸ ἀσφαλὲς εἰπεῖν), a rhetorical device often used in satirical or fantastical narratives to undermine the credibility of the preceding account or to signal a shift in tone. The use of καὶ... καὶ... (and... and...) emphasizes the totality of the narrator's experience.",206
207,"But whoever does not believe that these things are so, if he should ever arrive there himself, will know that I speak the truth.","The sentence employs a conditional structure typical of Lucian's rhetorical style, using the indefinite relative pronoun ὅστις (ὅστις) combined with the particle ἄν and the aorist subjunctive ἁφίκηται to express a future more vivid condition ('if he should ever arrive'). The phrase 'ταῦτα μὴ πιστεύει οὕτως ἔχειν' utilizes a complementary infinitive construction with πιστεύω, where the subject of the infinitive is the same as the main verb (the 'whoever'), and οὕτως ἔχειν functions as the content of the belief. The use of the future indicative εἰσεται (from οἶδα, 'to know') in the apodosis emphasizes the certainty of future realization. The pronoun αὐτός is used for emphasis ('himself'), reinforcing the personal experience required to verify the account. The sentence concludes with a direct assertion of truthfulness (ἀληθῆ λέγω), a common motif in works of travel literature or pseudo-travelogues where the author anticipates skepticism from the reader.",207
208,"Then, having greeted the king and those around him, we embarked and were carried up.","The sentence employs a sequence of two aorist middle participles (ἀσπασάμενοι, ἐμβάντες) functioning adverbially to describe the actions immediately preceding the main finite verb (ἠνέχθημεν). The first participle denotes the ritual greeting of the king and his entourage, while the second marks the physical act of boarding. The main verb, ἠνέχθημεν, is a first-person plural aorist passive of ἀνάγω, meaning 'to lead up' or 'to carry up,' which in this context refers to being lifted into the air, a common motif in Lucian's satirical cosmology. The sentence structure relies on parataxis, linking the preparatory actions to the main event without explicit subordinating conjunctions, creating a rapid narrative flow typical of the genre.",208
